date,date_yyyymmdd,day_of_week,is_weekday,is_weekend,is_holiday,week_number,month,year
6/13/28,20280613,Tuesday,1,0,0,24,June,2028
6/14/28,20280614,Wednesday,1,0,0,24,June,2028
6/15/28,20280615,Thursday,1,0,0,24,June,2028
6/16/28,20280616,Friday,1,0,0,24,June,2028
6/17/28,20280617,Saturday,0,1,0,24,June,2028
6/18/28,20280618,Sunday,0,1,0,25,June,2028
6/19/28,20280619,Monday,1,0,0,25,June,2028
6/20/28,20280620,Tuesday,1,0,0,25,June,2028
6/21/28,20280621,Wednesday,1,0,0,25,June,2028
6/22/28,20280622,Thursday,1,0,0,25,June,2028
6/23/28,20280623,Friday,1,0,0,25,June,2028
6/24/28,20280624,Saturday,0,1,0,25,June,2028
6/25/28,20280625,Sunday,0,1,0,26,June,2028
6/26/28,20280626,Monday,1,0,0,26,June,2028
6/27/28,20280627,Tuesday,1,0,0,26,June,2028
6/28/28,20280628,Wednesday,1,0,0,26,June,2028
6/29/28,20280629,Thursday,1,0,0,26,June,2028
6/30/28,20280630,Friday,1,0,0,26,June,2028
7/1/28,20280701,Saturday,0,1,0,26,July,2028
7/2/28,20280702,Sunday,0,1,0,27,July,2028
7/3/28,20280703,Monday,1,0,0,27,July,2028
7/4/28,20280704,Tuesday,1,0,0,27,July,2028
7/5/28,20280705,Wednesday,1,0,0,27,July,2028
7/6/28,20280706,Thursday,1,0,0,27,July,2028
7/7/28,20280707,Friday,1,0,0,27,July,2028
7/8/28,20280708,Saturday,0,1,0,27,July,2028
7/9/28,20280709,Sunday,0,1,0,28,July,2028
7/10/28,20280710,Monday,1,0,0,28,July,2028
7/11/28,20280711,Tuesday,1,0,0,28,July,2028
7/12/28,20280712,Wednesday,1,0,0,28,July,2028
7/13/28,20280713,Thursday,1,0,0,28,July,2028
7/14/28,20280714,Friday,1,0,0,28,July,2028
7/15/28,20280715,Saturday,0,1,0,28,July,2028
7/16/28,20280716,Sunday,0,1,0,29,July,2028
7/17/28,20280717,Monday,1,0,0,29,July,2028
7/18/28,20280718,Tuesday,1,0,0,29,July,2028
7/19/28,20280719,Wednesday,1,0,0,29,July,2028
7/20/28,20280720,Thursday,1,0,0,29,July,2028
7/21/28,20280721,Friday,1,0,0,29,July,2028
7/22/28,20280722,Saturday,0,1,0,29,July,2028
7/23/28,20280723,Sunday,0,1,0,30,July,2028
7/24/28,20280724,Monday,1,0,0,30,July,2028
7/25/28,20280725,Tuesday,1,0,0,30,July,2028
7/26/28,20280726,Wednesday,1,0,0,30,July,2028
7/27/28,20280727,Thursday,1,0,0,30,July,2028
7/28/28,20280728,Friday,1,0,0,30,July,2028
7/29/28,20280729,Saturday,0,1,0,30,July,2028
7/30/28,20280730,Sunday,0,1,0,31,July,2028
7/31/28,20280731,Monday,1,0,0,31,July,2028
8/1/28,20280801,Tuesday,1,0,0,31,August,2028
8/2/28,20280802,Wednesday,1,0,0,31,August,2028
8/3/28,20280803,Thursday,1,0,0,31,August,2028
8/4/28,20280804,Friday,1,0,0,31,August,2028
8/5/28,20280805,Saturday,0,1,0,31,August,2028
8/6/28,20280806,Sunday,0,1,0,32,August,2028
8/7/28,20280807,Monday,1,0,0,32,August,2028
8/8/28,20280808,Tuesday,1,0,0,32,August,2028
8/9/28,20280809,Wednesday,1,0,0,32,August,2028
8/10/28,20280810,Thursday,1,0,0,32,August,2028
8/11/28,20280811,Friday,1,0,0,32,August,2028
8/12/28,20280812,Saturday,0,1,0,32,August,2028
8/13/28,20280813,Sunday,0,1,0,33,August,2028
8/14/28,20280814,Monday,1,0,0,33,August,2028
8/15/28,20280815,Tuesday,1,0,0,33,August,2028
8/16/28,20280816,Wednesday,1,0,0,33,August,2028
8/17/28,20280817,Thursday,1,0,0,33,August,2028
8/18/28,20280818,Friday,1,0,0,33,August,2028
8/19/28,20280819,Saturday,0,1,0,33,August,2028
8/20/28,20280820,Sunday,0,1,0,34,August,2028
8/21/28,20280821,Monday,1,0,0,34,August,2028
8/22/28,20280822,Tuesday,1,0,0,34,August,2028
8/23/28,20280823,Wednesday,1,0,0,34,August,2028
8/24/28,20280824,Thursday,1,0,0,34,August,2028
8/25/28,20280825,Friday,1,0,0,34,August,2028
8/26/28,20280826,Saturday,0,1,0,34,August,2028
8/27/28,20280827,Sunday,0,1,0,35,August,2028
8/28/28,20280828,Monday,1,0,0,35,August,2028
8/29/28,20280829,Tuesday,1,0,0,35,August,2028
8/30/28,20280830,Wednesday,1,0,0,35,August,2028
8/31/28,20280831,Thursday,1,0,0,35,August,2028
9/1/28,20280901,Friday,1,0,0,35,September,2028
9/2/28,20280902,Saturday,0,1,0,35,September,2028
9/3/28,20280903,Sunday,0,1,0,36,September,2028
9/4/28,20280904,Monday,1,0,0,36,September,2028
9/5/28,20280905,Tuesday,1,0,0,36,September,2028
9/6/28,20280906,Wednesday,1,0,0,36,September,2028
9/7/28,20280907,Thursday,1,0,0,36,September,2028
9/8/28,20280908,Friday,1,0,0,36,September,2028
9/9/28,20280909,Saturday,0,1,0,36,September,2028
9/10/28,20280910,Sunday,0,1,0,37,September,2028
9/11/28,20280911,Monday,1,0,0,37,September,2028
9/12/28,20280912,Tuesday,1,0,0,37,September,2028
9/13/28,20280913,Wednesday,1,0,0,37,September,2028
9/14/28,20280914,Thursday,1,0,0,37,September,2028
9/15/28,20280915,Friday,1,0,0,37,September,2028
9/16/28,20280916,Saturday,0,1,0,37,September,2028
9/17/28,20280917,Sunday,0,1,0,38,September,2028
9/18/28,20280918,Monday,1,0,0,38,September,2028
9/19/28,20280919,Tuesday,1,0,0,38,September,2028
9/20/28,20280920,Wednesday,1,0,0,38,September,2028
9/21/28,20280921,Thursday,1,0,0,38,September,2028
9/22/28,20280922,Friday,1,0,0,38,September,2028
9/23/28,20280923,Saturday,0,1,0,38,September,2028
9/24/28,20280924,Sunday,0,1,0,39,September,2028
9/25/28,20280925,Monday,1,0,0,39,September,2028
9/26/28,20280926,Tuesday,1,0,0,39,September,2028
9/27/28,20280927,Wednesday,1,0,0,39,September,2028
9/28/28,20280928,Thursday,1,0,0,39,September,2028
9/29/28,20280929,Friday,1,0,0,39,September,2028
9/30/28,20280930,Saturday,0,1,0,39,September,2028
10/1/28,20281001,Sunday,0,1,0,40,October,2028
10/2/28,20281002,Monday,1,0,0,40,October,2028
10/3/28,20281003,Tuesday,1,0,0,40,October,2028
10/4/28,20281004,Wednesday,1,0,0,40,October,2028
10/5/28,20281005,Thursday,1,0,0,40,October,2028
10/6/28,20281006,Friday,1,0,0,40,October,2028
10/7/28,20281007,Saturday,0,1,0,40,October,2028
10/8/28,20281008,Sunday,0,1,0,41,October,2028
10/9/28,20281009,Monday,1,0,0,41,October,2028
10/10/28,20281010,Tuesday,1,0,0,41,October,2028
10/11/28,20281011,Wednesday,1,0,0,41,October,2028
10/12/28,20281012,Thursday,1,0,0,41,October,2028
10/13/28,20281013,Friday,1,0,0,41,October,2028
10/14/28,20281014,Saturday,0,1,0,41,October,2028
10/15/28,20281015,Sunday,0,1,0,42,October,2028
10/16/28,20281016,Monday,1,0,0,42,October,2028
10/17/28,20281017,Tuesday,1,0,0,42,October,2028
10/18/28,20281018,Wednesday,1,0,0,42,October,2028
10/19/28,20281019,Thursday,1,0,0,42,October,2028
10/20/28,20281020,Friday,1,0,0,42,October,2028
10/21/28,20281021,Saturday,0,1,0,42,October,2028
10/22/28,20281022,Sunday,0,1,0,43,October,2028
10/23/28,20281023,Monday,1,0,0,43,October,2028
10/24/28,20281024,Tuesday,1,0,0,43,October,2028
10/25/28,20281025,Wednesday,1,0,0,43,October,2028
10/26/28,20281026,Thursday,1,0,0,43,October,2028
10/27/28,20281027,Friday,1,0,0,43,October,2028
10/28/28,20281028,Saturday,0,1,0,43,October,2028
10/29/28,20281029,Sunday,0,1,0,44,October,2028
10/30/28,20281030,Monday,1,0,0,44,October,2028
10/31/28,20281031,Tuesday,1,0,0,44,October,2028
11/1/28,20281101,Wednesday,1,0,0,44,November,2028
11/2/28,20281102,Thursday,1,0,0,44,November,2028
11/3/28,20281103,Friday,1,0,0,44,November,2028
11/4/28,20281104,Saturday,0,1,0,44,November,2028
11/5/28,20281105,Sunday,0,1,0,45,November,2028
11/6/28,20281106,Monday,1,0,0,45,November,2028
11/7/28,20281107,Tuesday,1,0,0,45,November,2028
11/8/28,20281108,Wednesday,1,0,0,45,November,2028
11/9/28,20281109,Thursday,1,0,0,45,November,2028
11/10/28,20281110,Friday,1,0,0,45,November,2028
11/11/28,20281111,Saturday,0,1,0,45,November,2028
11/12/28,20281112,Sunday,0,1,0,46,November,2028
11/13/28,20281113,Monday,1,0,0,46,November,2028
11/14/28,20281114,Tuesday,1,0,0,46,November,2028
11/15/28,20281115,Wednesday,1,0,0,46,November,2028
11/16/28,20281116,Thursday,1,0,0,46,November,2028
11/17/28,20281117,Friday,1,0,0,46,November,2028
11/18/28,20281118,Saturday,0,1,0,46,November,2028
11/19/28,20281119,Sunday,0,1,0,47,November,2028
11/20/28,20281120,Monday,1,0,0,47,November,2028
11/21/28,20281121,Tuesday,1,0,0,47,November,2028
11/22/28,20281122,Wednesday,1,0,0,47,November,2028
11/23/28,20281123,Thursday,1,0,0,47,November,2028
11/24/28,20281124,Friday,1,0,0,47,November,2028
11/25/28,20281125,Saturday,0,1,0,47,November,2028
11/26/28,20281126,Sunday,0,1,0,48,November,2028
11/27/28,20281127,Monday,1,0,0,48,November,2028
11/28/28,20281128,Tuesday,1,0,0,48,November,2028
11/29/28,20281129,Wednesday,1,0,0,48,November,2028
11/30/28,20281130,Thursday,1,0,0,48,November,2028
12/1/28,20281201,Friday,1,0,0,48,December,2028
12/2/28,20281202,Saturday,0,1,0,48,December,2028
12/3/28,20281203,Sunday,0,1,0,49,December,2028
12/4/28,20281204,Monday,1,0,0,49,December,2028
12/5/28,20281205,Tuesday,1,0,0,49,December,2028
12/6/28,20281206,Wednesday,1,0,0,49,December,2028
12/7/28,20281207,Thursday,1,0,0,49,December,2028
12/8/28,20281208,Friday,1,0,0,49,December,2028
12/9/28,20281209,Saturday,0,1,0,49,December,2028
12/10/28,20281210,Sunday,0,1,0,50,December,2028
12/11/28,20281211,Monday,1,0,0,50,December,2028
12/12/28,20281212,Tuesday,1,0,0,50,December,2028
12/13/28,20281213,Wednesday,1,0,0,50,December,2028
12/14/28,20281214,Thursday,1,0,0,50,December,2028
12/15/28,20281215,Friday,1,0,0,50,December,2028
12/16/28,20281216,Saturday,0,1,0,50,December,2028
12/17/28,20281217,Sunday,0,1,0,51,December,2028
12/18/28,20281218,Monday,1,0,0,51,December,2028
12/19/28,20281219,Tuesday,1,0,0,51,December,2028
12/20/28,20281220,Wednesday,1,0,0,51,December,2028
12/21/28,20281221,Thursday,1,0,0,51,December,2028
12/22/28,20281222,Friday,1,0,0,51,December,2028
12/23/28,20281223,Saturday,0,1,0,51,December,2028
12/24/28,20281224,Sunday,0,1,0,52,December,2028
12/25/28,20281225,Monday,1,0,1,52,December,2028
12/26/28,20281226,Tuesday,1,0,0,52,December,2028
12/27/28,20281227,Wednesday,1,0,0,52,December,2028
12/28/28,20281228,Thursday,1,0,0,52,December,2028
12/29/28,20281229,Friday,1,0,0,52,December,2028
12/30/28,20281230,Saturday,0,1,0,52,December,2028
12/31/28,20281231,Sunday,0,1,0,53,December,2028
1/1/29,20290101,Monday,1,0,1,0,January,2029
1/2/29,20290102,Tuesday,1,0,0,0,January,2029
1/3/29,20290103,Wednesday,1,0,0,0,January,2029
1/4/29,20290104,Thursday,1,0,0,0,January,2029
1/5/29,20290105,Friday,1,0,0,0,January,2029
1/6/29,20290106,Saturday,0,1,0,0,January,2029
1/7/29,20290107,Sunday,0,1,0,1,January,2029
1/8/29,20290108,Monday,1,0,0,1,January,2029
1/9/29,20290109,Tuesday,1,0,0,1,January,2029
1/10/29,20290110,Wednesday,1,0,0,1,January,2029
1/11/29,20290111,Thursday,1,0,0,1,January,2029
1/12/29,20290112,Friday,1,0,0,1,January,2029
1/13/29,20290113,Saturday,0,1,0,1,January,2029
1/14/29,20290114,Sunday,0,1,0,2,January,2029
1/15/29,20290115,Monday,1,0,0,2,January,2029
1/16/29,20290116,Tuesday,1,0,0,2,January,2029
1/17/29,20290117,Wednesday,1,0,0,2,January,2029
1/18/29,20290118,Thursday,1,0,0,2,January,2029
1/19/29,20290119,Friday,1,0,0,2,January,2029
1/20/29,20290120,Saturday,0,1,0,2,January,2029
1/21/29,20290121,Sunday,0,1,0,3,January,2029
1/22/29,20290122,Monday,1,0,0,3,January,2029
1/23/29,20290123,Tuesday,1,0,0,3,January,2029
1/24/29,20290124,Wednesday,1,0,0,3,January,2029
1/25/29,20290125,Thursday,1,0,0,3,January,2029
1/26/29,20290126,Friday,1,0,0,3,January,2029
1/27/29,20290127,Saturday,0,1,0,3,January,2029
1/28/29,20290128,Sunday,0,1,0,4,January,2029
1/29/29,20290129,Monday,1,0,0,4,January,2029
1/30/29,20290130,Tuesday,1,0,0,4,January,2029
1/31/29,20290131,Wednesday,1,0,0,4,January,2029
2/1/29,20290201,Thursday,1,0,0,4,February,2029
2/2/29,20290202,Friday,1,0,0,4,February,2029
2/3/29,20290203,Saturday,0,1,0,4,February,2029
2/4/29,20290204,Sunday,0,1,0,5,February,2029
2/5/29,20290205,Monday,1,0,0,5,February,2029
2/6/29,20290206,Tuesday,1,0,0,5,February,2029
2/7/29,20290207,Wednesday,1,0,0,5,February,2029
2/8/29,20290208,Thursday,1,0,0,5,February,2029
2/9/29,20290209,Friday,1,0,0,5,February,2029
2/10/29,20290210,Saturday,0,1,0,5,February,2029
2/11/29,20290211,Sunday,0,1,0,6,February,2029
2/12/29,20290212,Monday,1,0,0,6,February,2029
2/13/29,20290213,Tuesday,1,0,0,6,February,2029
2/14/29,20290214,Wednesday,1,0,0,6,February,2029
2/15/29,20290215,Thursday,1,0,0,6,February,2029
2/16/29,20290216,Friday,1,0,0,6,February,2029
2/17/29,20290217,Saturday,0,1,0,6,February,2029
2/18/29,20290218,Sunday,0,1,0,7,February,2029
2/19/29,20290219,Monday,1,0,0,7,February,2029
2/20/29,20290220,Tuesday,1,0,0,7,February,2029
2/21/29,20290221,Wednesday,1,0,0,7,February,2029
2/22/29,20290222,Thursday,1,0,0,7,February,2029
2/23/29,20290223,Friday,1,0,0,7,February,2029
2/24/29,20290224,Saturday,0,1,0,7,February,2029
2/25/29,20290225,Sunday,0,1,0,8,February,2029
2/26/29,20290226,Monday,1,0,0,8,February,2029
2/27/29,20290227,Tuesday,1,0,0,8,February,2029
2/28/29,20290228,Wednesday,1,0,0,8,February,2029
3/1/29,20290301,Thursday,1,0,0,8,March,2029
3/2/29,20290302,Friday,1,0,0,8,March,2029
3/3/29,20290303,Saturday,0,1,0,8,March,2029
3/4/29,20290304,Sunday,0,1,0,9,March,2029
3/5/29,20290305,Monday,1,0,0,9,March,2029
3/6/29,20290306,Tuesday,1,0,0,9,March,2029
3/7/29,20290307,Wednesday,1,0,0,9,March,2029
3/8/29,20290308,Thursday,1,0,0,9,March,2029
3/9/29,20290309,Friday,1,0,0,9,March,2029
3/10/29,20290310,Saturday,0,1,0,9,March,2029
3/11/29,20290311,Sunday,0,1,0,10,March,2029
3/12/29,20290312,Monday,1,0,0,10,March,2029
3/13/29,20290313,Tuesday,1,0,0,10,March,2029
3/14/29,20290314,Wednesday,1,0,0,10,March,2029
3/15/29,20290315,Thursday,1,0,0,10,March,2029
3/16/29,20290316,Friday,1,0,0,10,March,2029
3/17/29,20290317,Saturday,0,1,0,10,March,2029
3/18/29,20290318,Sunday,0,1,0,11,March,2029
3/19/29,20290319,Monday,1,0,0,11,March,2029
3/20/29,20290320,Tuesday,1,0,0,11,March,2029
3/21/29,20290321,Wednesday,1,0,0,11,March,2029
3/22/29,20290322,Thursday,1,0,0,11,March,2029
3/23/29,20290323,Friday,1,0,0,11,March,2029
3/24/29,20290324,Saturday,0,1,0,11,March,2029
3/25/29,20290325,Sunday,0,1,0,12,March,2029
3/26/29,20290326,Monday,1,0,0,12,March,2029
3/27/29,20290327,Tuesday,1,0,0,12,March,2029
3/28/29,20290328,Wednesday,1,0,0,12,March,2029
3/29/29,20290329,Thursday,1,0,0,12,March,2029
3/30/29,20290330,Friday,1,0,0,12,March,2029
3/31/29,20290331,Saturday,0,1,0,12,March,2029
4/1/29,20290401,Sunday,0,1,0,13,April,2029
4/2/29,20290402,Monday,1,0,0,13,April,2029
4/3/29,20290403,Tuesday,1,0,0,13,April,2029
4/4/29,20290404,Wednesday,1,0,0,13,April,2029
4/5/29,20290405,Thursday,1,0,0,13,April,2029
4/6/29,20290406,Friday,1,0,0,13,April,2029
4/7/29,20290407,Saturday,0,1,0,13,April,2029
4/8/29,20290408,Sunday,0,1,0,14,April,2029
4/9/29,20290409,Monday,1,0,0,14,April,2029
4/10/29,20290410,Tuesday,1,0,0,14,April,2029
4/11/29,20290411,Wednesday,1,0,0,14,April,2029
4/12/29,20290412,Thursday,1,0,0,14,April,2029
4/13/29,20290413,Friday,1,0,0,14,April,2029
4/14/29,20290414,Saturday,0,1,0,14,April,2029
4/15/29,20290415,Sunday,0,1,0,15,April,2029
4/16/29,20290416,Monday,1,0,0,15,April,2029
4/17/29,20290417,Tuesday,1,0,0,15,April,2029
4/18/29,20290418,Wednesday,1,0,0,15,April,2029
4/19/29,20290419,Thursday,1,0,0,15,April,2029
4/20/29,20290420,Friday,1,0,0,15,April,2029
4/21/29,20290421,Saturday,0,1,0,15,April,2029
4/22/29,20290422,Sunday,0,1,0,16,April,2029
4/23/29,20290423,Monday,1,0,0,16,April,2029
4/24/29,20290424,Tuesday,1,0,0,16,April,2029
4/25/29,20290425,Wednesday,1,0,0,16,April,2029
4/26/29,20290426,Thursday,1,0,0,16,April,2029
4/27/29,20290427,Friday,1,0,0,16,April,2029
4/28/29,20290428,Saturday,0,1,0,16,April,2029
4/29/29,20290429,Sunday,0,1,0,17,April,2029
4/30/29,20290430,Monday,1,0,0,17,April,2029
5/1/29,20290501,Tuesday,1,0,0,17,May,2029
5/2/29,20290502,Wednesday,1,0,0,17,May,2029
5/3/29,20290503,Thursday,1,0,0,17,May,2029
5/4/29,20290504,Friday,1,0,0,17,May,2029
5/5/29,20290505,Saturday,0,1,0,17,May,2029
5/6/29,20290506,Sunday,0,1,0,18,May,2029
5/7/29,20290507,Monday,1,0,0,18,May,2029
5/8/29,20290508,Tuesday,1,0,0,18,May,2029
5/9/29,20290509,Wednesday,1,0,0,18,May,2029
5/10/29,20290510,Thursday,1,0,0,18,May,2029
5/11/29,20290511,Friday,1,0,0,18,May,2029
5/12/29,20290512,Saturday,0,1,0,18,May,2029
5/13/29,20290513,Sunday,0,1,0,19,May,2029
5/14/29,20290514,Monday,1,0,0,19,May,2029
5/15/29,20290515,Tuesday,1,0,0,19,May,2029
5/16/29,20290516,Wednesday,1,0,0,19,May,2029
5/17/29,20290517,Thursday,1,0,0,19,May,2029
5/18/29,20290518,Friday,1,0,0,19,May,2029
5/19/29,20290519,Saturday,0,1,0,19,May,2029
5/20/29,20290520,Sunday,0,1,0,20,May,2029
5/21/29,20290521,Monday,1,0,0,20,May,2029
5/22/29,20290522,Tuesday,1,0,0,20,May,2029
5/23/29,20290523,Wednesday,1,0,0,20,May,2029
5/24/29,20290524,Thursday,1,0,0,20,May,2029
5/25/29,20290525,Friday,1,0,0,20,May,2029
5/26/29,20290526,Saturday,0,1,0,20,May,2029
5/27/29,20290527,Sunday,0,1,0,21,May,2029
5/28/29,20290528,Monday,1,0,0,21,May,2029
5/29/29,20290529,Tuesday,1,0,0,21,May,2029
5/30/29,20290530,Wednesday,1,0,0,21,May,2029
5/31/29,20290531,Thursday,1,0,0,21,May,2029
6/1/29,20290601,Friday,1,0,0,21,June,2029
6/2/29,20290602,Saturday,0,1,0,21,June,2029
6/3/29,20290603,Sunday,0,1,0,22,June,2029
6/4/29,20290604,Monday,1,0,0,22,June,2029
6/5/29,20290605,Tuesday,1,0,0,22,June,2029
6/6/29,20290606,Wednesday,1,0,0,22,June,2029
6/7/29,20290607,Thursday,1,0,0,22,June,2029
6/8/29,20290608,Friday,1,0,0,22,June,2029
6/9/29,20290609,Saturday,0,1,0,22,June,2029
6/10/29,20290610,Sunday,0,1,0,23,June,2029
6/11/29,20290611,Monday,1,0,0,23,June,2029
6/12/29,20290612,Tuesday,1,0,0,23,June,2029
6/13/29,20290613,Wednesday,1,0,0,23,June,2029
6/14/29,20290614,Thursday,1,0,0,23,June,2029
6/15/29,20290615,Friday,1,0,0,23,June,2029
6/16/29,20290616,Saturday,0,1,0,23,June,2029
6/17/29,20290617,Sunday,0,1,0,24,June,2029
6/18/29,20290618,Monday,1,0,0,24,June,2029
6/19/29,20290619,Tuesday,1,0,0,24,June,2029
6/20/29,20290620,Wednesday,1,0,0,24,June,2029
6/21/29,20290621,Thursday,1,0,0,24,June,2029
6/22/29,20290622,Friday,1,0,0,24,June,2029
6/23/29,20290623,Saturday,0,1,0,24,June,2029
6/24/29,20290624,Sunday,0,1,0,25,June,2029
6/25/29,20290625,Monday,1,0,0,25,June,2029
6/26/29,20290626,Tuesday,1,0,0,25,June,2029
6/27/29,20290627,Wednesday,1,0,0,25,June,2029
6/28/29,20290628,Thursday,1,0,0,25,June,2029
6/29/29,20290629,Friday,1,0,0,25,June,2029
6/30/29,20290630,Saturday,0,1,0,25,June,2029
7/1/29,20290701,Sunday,0,1,0,26,July,2029
7/2/29,20290702,Monday,1,0,0,26,July,2029
7/3/29,20290703,Tuesday,1,0,0,26,July,2029
7/4/29,20290704,Wednesday,1,0,0,26,July,2029
7/5/29,20290705,Thursday,1,0,0,26,July,2029
7/6/29,20290706,Friday,1,0,0,26,July,2029
7/7/29,20290707,Saturday,0,1,0,26,July,2029
7/8/29,20290708,Sunday,0,1,0,27,July,2029
7/9/29,20290709,Monday,1,0,0,27,July,2029
7/10/29,20290710,Tuesday,1,0,0,27,July,2029
7/11/29,20290711,Wednesday,1,0,0,27,July,2029
7/12/29,20290712,Thursday,1,0,0,27,July,2029
7/13/29,20290713,Friday,1,0,0,27,July,2029
7/14/29,20290714,Saturday,0,1,0,27,July,2029
7/15/29,20290715,Sunday,0,1,0,28,July,2029
7/16/29,20290716,Monday,1,0,0,28,July,2029
7/17/29,20290717,Tuesday,1,0,0,28,July,2029
7/18/29,20290718,Wednesday,1,0,0,28,July,2029
7/19/29,20290719,Thursday,1,0,0,28,July,2029
7/20/29,20290720,Friday,1,0,0,28,July,2029
7/21/29,20290721,Saturday,0,1,0,28,July,2029
7/22/29,20290722,Sunday,0,1,0,29,July,2029
7/23/29,20290723,Monday,1,0,0,29,July,2029
7/24/29,20290724,Tuesday,1,0,0,29,July,2029
7/25/29,20290725,Wednesday,1,0,0,29,July,2029
7/26/29,20290726,Thursday,1,0,0,29,July,2029
7/27/29,20290727,Friday,1,0,0,29,July,2029
7/28/29,20290728,Saturday,0,1,0,29,July,2029
7/29/29,20290729,Sunday,0,1,0,30,July,2029
7/30/29,20290730,Monday,1,0,0,30,July,2029
7/31/29,20290731,Tuesday,1,0,0,30,July,2029
8/1/29,20290801,Wednesday,1,0,0,30,August,2029
8/2/29,20290802,Thursday,1,0,0,30,August,2029
8/3/29,20290803,Friday,1,0,0,30,August,2029
8/4/29,20290804,Saturday,0,1,0,30,August,2029
8/5/29,20290805,Sunday,0,1,0,31,August,2029
8/6/29,20290806,Monday,1,0,0,31,August,2029
8/7/29,20290807,Tuesday,1,0,0,31,August,2029
8/8/29,20290808,Wednesday,1,0,0,31,August,2029
8/9/29,20290809,Thursday,1,0,0,31,August,2029
8/10/29,20290810,Friday,1,0,0,31,August,2029
8/11/29,20290811,Saturday,0,1,0,31,August,2029
8/12/29,20290812,Sunday,0,1,0,32,August,2029
8/13/29,20290813,Monday,1,0,0,32,August,2029
8/14/29,20290814,Tuesday,1,0,0,32,August,2029
8/15/29,20290815,Wednesday,1,0,0,32,August,2029
8/16/29,20290816,Thursday,1,0,0,32,August,2029
8/17/29,20290817,Friday,1,0,0,32,August,2029
8/18/29,20290818,Saturday,0,1,0,32,August,2029
8/19/29,20290819,Sunday,0,1,0,33,August,2029
8/20/29,20290820,Monday,1,0,0,33,August,2029
8/21/29,20290821,Tuesday,1,0,0,33,August,2029
8/22/29,20290822,Wednesday,1,0,0,33,August,2029
8/23/29,20290823,Thursday,1,0,0,33,August,2029
8/24/29,20290824,Friday,1,0,0,33,August,2029
8/25/29,20290825,Saturday,0,1,0,33,August,2029
8/26/29,20290826,Sunday,0,1,0,34,August,2029
8/27/29,20290827,Monday,1,0,0,34,August,2029
8/28/29,20290828,Tuesday,1,0,0,34,August,2029
8/29/29,20290829,Wednesday,1,0,0,34,August,2029
8/30/29,20290830,Thursday,1,0,0,34,August,2029
8/31/29,20290831,Friday,1,0,0,34,August,2029
9/1/29,20290901,Saturday,0,1,0,34,September,2029
9/2/29,20290902,Sunday,0,1,0,35,September,2029
9/3/29,20290903,Monday,1,0,0,35,September,2029
9/4/29,20290904,Tuesday,1,0,0,35,September,2029
9/5/29,20290905,Wednesday,1,0,0,35,September,2029
9/6/29,20290906,Thursday,1,0,0,35,September,2029
9/7/29,20290907,Friday,1,0,0,35,September,2029
9/8/29,20290908,Saturday,0,1,0,35,September,2029
9/9/29,20290909,Sunday,0,1,0,36,September,2029
9/10/29,20290910,Monday,1,0,0,36,September,2029
9/11/29,20290911,Tuesday,1,0,0,36,September,2029
9/12/29,20290912,Wednesday,1,0,0,36,September,2029
9/13/29,20290913,Thursday,1,0,0,36,September,2029
9/14/29,20290914,Friday,1,0,0,36,September,2029
9/15/29,20290915,Saturday,0,1,0,36,September,2029
9/16/29,20290916,Sunday,0,1,0,37,September,2029
9/17/29,20290917,Monday,1,0,0,37,September,2029
9/18/29,20290918,Tuesday,1,0,0,37,September,2029
9/19/29,20290919,Wednesday,1,0,0,37,September,2029
9/20/29,20290920,Thursday,1,0,0,37,September,2029
9/21/29,20290921,Friday,1,0,0,37,September,2029
9/22/29,20290922,Saturday,0,1,0,37,September,2029
9/23/29,20290923,Sunday,0,1,0,38,September,2029
9/24/29,20290924,Monday,1,0,0,38,September,2029
9/25/29,20290925,Tuesday,1,0,0,38,September,2029
9/26/29,20290926,Wednesday,1,0,0,38,September,2029
9/27/29,20290927,Thursday,1,0,0,38,September,2029
9/28/29,20290928,Friday,1,0,0,38,September,2029
9/29/29,20290929,Saturday,0,1,0,38,September,2029
9/30/29,20290930,Sunday,0,1,0,39,September,2029
10/1/29,20291001,Monday,1,0,0,39,October,2029
10/2/29,20291002,Tuesday,1,0,0,39,October,2029
10/3/29,20291003,Wednesday,1,0,0,39,October,2029
10/4/29,20291004,Thursday,1,0,0,39,October,2029
10/5/29,20291005,Friday,1,0,0,39,October,2029
10/6/29,20291006,Saturday,0,1,0,39,October,2029
10/7/29,20291007,Sunday,0,1,0,40,October,2029
10/8/29,20291008,Monday,1,0,0,40,October,2029
10/9/29,20291009,Tuesday,1,0,0,40,October,2029
10/10/29,20291010,Wednesday,1,0,0,40,October,2029
10/11/29,20291011,Thursday,1,0,0,40,October,2029
10/12/29,20291012,Friday,1,0,0,40,October,2029
10/13/29,20291013,Saturday,0,1,0,40,October,2029
10/14/29,20291014,Sunday,0,1,0,41,October,2029
10/15/29,20291015,Monday,1,0,0,41,October,2029
10/16/29,20291016,Tuesday,1,0,0,41,October,2029
10/17/29,20291017,Wednesday,1,0,0,41,October,2029
10/18/29,20291018,Thursday,1,0,0,41,October,2029
10/19/29,20291019,Friday,1,0,0,41,October,2029
10/20/29,20291020,Saturday,0,1,0,41,October,2029
10/21/29,20291021,Sunday,0,1,0,42,October,2029
10/22/29,20291022,Monday,1,0,0,42,October,2029
10/23/29,20291023,Tuesday,1,0,0,42,October,2029
