fare_id,rider_category_id,price
2210,5,4.8
2210,2,3.6
2210,16,7.65
2211,5,4.7
2211,2,3.5
2211,16,7.55
2212,5,4.6
2212,2,3.45
2212,16,7.35
2213,5,4.4
2213,2,3.3
2213,16,7.05
2214,5,4.4
2214,2,3.3
2214,16,7.05
2215,5,4.4
2215,2,3.3
2215,16,7.05
2216,5,4.4
2216,2,3.3
2216,16,7.05
2217,5,3.35
2217,2,2.5
2217,16,5.35
2218,5,4.4
2218,2,3.3
2218,16,7.05
2219,5,4.4
2219,2,3.3
2219,16,7.05
2220,5,4.75
2220,2,3.55
2220,16,7.6
2221,5,5
2221,2,3.75
2221,16,8
2222,5,5.35
2222,2,4
2222,16,8.6
2223,5,5.55
2223,2,4.15
2223,16,8.9
2224,5,4.75
2224,2,3.55
2224,16,7.6
2225,5,5.55
2225,2,4.15
2225,16,8.85
2226,5,6.2
2226,2,4.65
2226,16,9.9
2227,5,5.9
2227,2,4.4
2227,16,9.45
2228,5,5.95
2228,2,4.45
2228,16,9.5
2229,5,5.8
2229,2,4.35
2229,16,9.25
2230,5,5.55
2230,2,4.15
2230,16,8.9
2231,5,5.5
2231,2,4.1
2231,16,8.8
2232,5,5.3
2232,2,3.95
2232,16,8.45
2233,5,5.05
2233,2,3.8
2233,16,8.1
2234,5,4.6
2234,2,3.45
2234,16,7.4
2235,5,4.55
2235,2,3.4
2235,16,7.3
2236,5,5.7
2236,2,4.25
2236,16,9.1
2237,5,5.7
2237,2,4.25
2237,16,9.1
2238,5,5.7
2238,2,4.25
2238,16,9.1
2239,5,5.7
2239,2,4.25
2239,16,9.1
2240,5,5.75
2240,2,4.3
2240,16,9.2
2241,5,5.75
2241,2,4.3
2241,16,9.2
2242,5,5.85
2242,2,4.35
2242,16,9.35
2243,5,5.9
2243,2,4.4
2243,16,9.4
2244,5,5.95
2244,2,4.45
2244,16,9.55
2245,5,3.2
2245,2,2.4
2245,16,5.1
2246,5,5.8
2246,2,4.35
2246,16,9.25
2247,5,6.2
2247,2,4.65
2247,16,9.9
2248,5,6.35
2248,2,4.75
2248,16,10.15
2249,5,6.3
2249,2,4.7
2249,16,10.05
2250,5,6.65
2250,2,4.95
2250,16,10.6
2251,5,4
2251,2,3
2251,16,6.4
2252,5,4.15
2252,2,3.1
2252,16,6.65
2253,5,6.75
2253,2,5.05
2253,16,10.8
2254,5,4.35
2254,2,3.25
2254,16,6.95
2255,5,2.85
2255,2,2.1
2255,16,4.55
2256,5,3.2
2256,2,2.4
2256,16,5.15
2257,5,3.1
2257,2,2.3
2257,16,4.95
2258,5,3
2258,2,2.25
2258,16,4.8
2259,5,2.9
2259,2,2.15
2259,16,4.6
2260,5,2.85
2260,2,2.15
2260,16,4.6
2261,5,2.8
2261,2,2.1
2261,16,4.5
2262,5,2.75
2262,2,2.05
2262,16,4.4
2263,5,2.7
2263,2,2
2263,16,4.3
2264,5,2.7
2264,2,2
2264,16,4.3
2265,5,2.7
2265,2,2
2265,16,4.3
2266,5,2.55
2266,2,1.9
2266,16,4.1
2267,5,2.45
2267,2,1.8
2267,16,3.9
2268,5,2.3
2268,2,1.7
2268,16,3.65
2269,5,2.15
2269,2,1.6
2269,16,3.4
2270,5,2
2270,2,1.5
2270,16,3.2
2271,5,1.05
2271,2,0.8
2271,16,1.7
2272,5,1.05
2272,2,0.8
2272,16,1.7
2273,5,1.05
2273,2,0.8
2273,16,1.7
2274,5,2.3
2274,2,1.7
2274,16,3.7
2275,5,2.9
2275,2,2.15
2275,16,4.65
2276,5,4.15
2276,2,3.1
2276,16,6.65
2277,5,3.85
2277,2,2.9
2277,16,6.2
2278,5,3.9
2278,2,2.9
2278,16,6.25
2279,5,3.75
2279,2,2.8
2279,16,6
2280,5,3.55
2280,2,2.65
2280,16,5.65
2281,5,3.45
2281,2,2.55
2281,16,5.5
2282,5,3.25
2282,2,2.4
2282,16,5.2
2283,5,3.05
2283,2,2.25
2283,16,4.85
2284,5,2.75
2284,2,2.05
2284,16,4.4
2285,5,2.75
2285,2,2.05
2285,16,4.4
2286,5,3.65
2286,2,2.75
2286,16,5.85
2287,5,3.65
2287,2,2.75
2287,16,5.85
2288,5,3.65
2288,2,2.75
2288,16,5.85
2289,5,3.65
2289,2,2.75
2289,16,5.85
2290,5,3.7
2290,2,2.75
2290,16,5.9
2291,5,3.75
2291,2,2.8
2291,16,6
2292,5,3.8
2292,2,2.85
2292,16,6.1
2293,5,3.85
2293,2,2.85
2293,16,6.15
2294,5,3.9
2294,2,2.9
2294,16,6.25
2295,5,5.8
2295,2,4.35
2295,16,9.25
2296,5,3.2
2296,2,2.4
2296,16,5.1
2297,5,1.3
2297,2,0.95
2297,16,2.1
2298,5,1.55
2298,2,1.15
2298,16,2.45
2299,5,4.25
2299,2,3.15
2299,16,6.8
2300,5,4.6
2300,2,3.45
2300,16,7.35
2301,5,4.4
2301,2,3.3
2301,16,7.05
2302,5,4.55
2302,2,3.4
2302,16,7.3
2303,5,7.15
2303,2,5.35
2303,16,11.4
2304,5,4.75
2304,2,3.55
2304,16,7.6
2305,5,3.25
2305,2,2.4
2305,16,5.2
2306,5,3.6
2306,2,2.7
2306,16,5.8
2307,5,3.5
2307,2,2.6
2307,16,5.6
2308,5,3.4
2308,2,2.55
2308,16,5.4
2309,5,3.3
2309,2,2.45
2309,16,5.25
2310,5,3.25
2310,2,2.45
2310,16,5.2
2311,5,3.2
2311,2,2.4
2311,16,5.15
2312,5,3.15
2312,2,2.35
2312,16,5
2313,5,3.1
2313,2,2.3
2313,16,4.95
2314,5,3.1
2314,2,2.3
2314,16,4.95
2315,5,3.1
2315,2,2.3
2315,16,4.95
2316,5,2.95
2316,2,2.2
2316,16,4.75
2317,5,2.85
2317,2,2.1
2317,16,4.55
2318,5,2.7
2318,2,2
2318,16,4.3
2319,5,2.55
2319,2,1.9
2319,16,4.1
2320,5,2.4
2320,2,1.8
2320,16,3.8
2321,5,2.25
2321,2,1.65
2321,16,3.6
2322,5,1.95
2322,2,1.45
2322,16,3.15
2323,5,1.7
2323,2,1.25
2323,16,2.7
2324,5,2.7
2324,2,2
2324,16,4.35
2325,5,3.3
2325,2,2.45
2325,16,5.3
2326,5,4.55
2326,2,3.4
2326,16,7.3
2327,5,4.25
2327,2,3.2
2327,16,6.8
2328,5,4.3
2328,2,3.2
2328,16,6.9
2329,5,4.15
2329,2,3.1
2329,16,6.65
2330,5,3.95
2330,2,2.95
2330,16,6.3
2331,5,3.85
2331,2,2.85
2331,16,6.15
2332,5,3.65
2332,2,2.7
2332,16,5.8
2333,5,3.45
2333,2,2.55
2333,16,5.5
2334,5,3.15
2334,2,2.35
2334,16,5
2335,5,3.15
2335,2,2.35
2335,16,5.05
2336,5,4.05
2336,2,3.05
2336,16,6.5
2337,5,4.05
2337,2,3.05
2337,16,6.5
2338,5,4.05
2338,2,3.05
2338,16,6.5
2339,5,4.05
2339,2,3.05
2339,16,6.5
2340,5,4.1
2340,2,3.05
2340,16,6.55
2341,5,4.15
2341,2,3.1
2341,16,6.6
2342,5,4.2
2342,2,3.15
2342,16,6.75
2343,5,4.25
2343,2,3.15
2343,16,6.8
2344,5,4.3
2344,2,3.2
2344,16,6.9
2345,5,6.2
2345,2,4.65
2345,16,9.9
2346,5,1.3
2346,2,0.95
2346,16,2.1
2347,5,3.2
2347,2,2.4
2347,16,5.1
2348,5,1.05
2348,2,0.8
2348,16,1.7
2349,5,4.65
2349,2,3.45
2349,16,7.4
2350,5,5
2350,2,3.75
2350,16,8
2351,5,4.55
2351,2,3.4
2351,16,7.25
2352,5,4.7
2352,2,3.5
2352,16,7.5
2353,5,7.3
2353,2,5.45
2353,16,11.65
2354,5,4.9
2354,2,3.65
2354,16,7.8
2355,5,3.35
2355,2,2.5
2355,16,5.4
2356,5,3.75
2356,2,2.8
2356,16,6
2357,5,3.65
2357,2,2.7
2357,16,5.8
2358,5,3.55
2358,2,2.65
2358,16,5.65
2359,5,3.45
2359,2,2.55
2359,16,5.5
2360,5,3.4
2360,2,2.55
2360,16,5.45
2361,5,3.35
2361,2,2.5
2361,16,5.4
2362,5,3.3
2362,2,2.45
2362,16,5.25
2363,5,3.25
2363,2,2.4
2363,16,5.2
2364,5,3.25
2364,2,2.4
2364,16,5.2
2365,5,3.25
2365,2,2.4
2365,16,5.2
2366,5,3.1
2366,2,2.3
2366,16,4.95
2367,5,3
2367,2,2.25
2367,16,4.8
2368,5,2.8
2368,2,2.1
2368,16,4.5
2369,5,2.7
2369,2,2
2369,16,4.3
2370,5,2.55
2370,2,1.9
2370,16,4.05
2371,5,2.35
2371,2,1.75
2371,16,3.8
2372,5,2.1
2372,2,1.55
2372,16,3.35
2373,5,1.9
2373,2,1.4
2373,16,3.05
2374,5,2.85
2374,2,2.1
2374,16,4.55
2375,5,3.45
2375,2,2.6
2375,16,5.55
2376,5,4.7
2376,2,3.5
2376,16,7.5
2377,5,4.4
2377,2,3.3
2377,16,7.05
2378,5,4.45
2378,2,3.3
2378,16,7.1
2379,5,4.3
2379,2,3.2
2379,16,6.85
2380,5,4.05
2380,2,3.05
2380,16,6.5
2381,5,4
2381,2,3
2381,16,6.4
2382,5,3.8
2382,2,2.85
2382,16,6.05
2383,5,3.55
2383,2,2.65
2383,16,5.7
2384,5,3.3
2384,2,2.45
2384,16,5.25
2385,5,3.3
2385,2,2.45
2385,16,5.25
2386,5,4.2
2386,2,3.15
2386,16,6.7
2387,5,4.2
2387,2,3.15
2387,16,6.7
2388,5,4.2
2388,2,3.15
2388,16,6.7
2389,5,4.2
2389,2,3.15
2389,16,6.7
2390,5,4.25
2390,2,3.15
2390,16,6.8
2391,5,4.25
2391,2,3.2
2391,16,6.8
2392,5,4.35
2392,2,3.25
2392,16,7
2393,5,4.4
2393,2,3.3
2393,16,7
2394,5,4.45
2394,2,3.35
2394,16,7.15
2395,5,6.35
2395,2,4.75
2395,16,10.15
2396,5,1.55
2396,2,1.15
2396,16,2.45
2397,5,1.05
2397,2,0.8
2397,16,1.7
2398,5,3.2
2398,2,2.4
2398,16,5.1
2399,5,4.8
2399,2,3.6
2399,16,7.65
2400,5,5.15
2400,2,3.85
2400,16,8.2
2401,5,4.1
2401,2,3.05
2401,16,6.55
2402,5,4.2
2402,2,3.15
2402,16,6.75
2403,5,6.8
2403,2,5.1
2403,16,10.9
2404,5,4.4
2404,2,3.3
2404,16,7.05
2405,5,3.9
2405,2,2.9
2405,16,6.2
2406,5,3.05
2406,2,2.3
2406,16,4.9
2407,5,2.95
2407,2,2.2
2407,16,4.75
2408,5,2.85
2408,2,2.15
2408,16,4.6
2409,5,2.75
2409,2,2.05
2409,16,4.4
2410,5,2.75
2410,2,2.05
2410,16,4.4
2411,5,2.7
2411,2,2
2411,16,4.35
2412,5,2.7
2412,2,2
2412,16,4.35
2413,5,2.75
2413,2,2.05
2413,16,4.4
2414,5,2.75
2414,2,2.05
2414,16,4.4
2415,5,2.75
2415,2,2.05
2415,16,4.4
2416,5,2.8
2416,2,2.1
2416,16,4.5
2417,5,2.95
2417,2,2.2
2417,16,4.7
2418,5,3.1
2418,2,2.3
2418,16,4.95
2419,5,3.2
2419,2,2.4
2419,16,5.15
2420,5,3.35
2420,2,2.5
2420,16,5.4
2421,5,3.55
2421,2,2.65
2421,16,5.65
2422,5,3.8
2422,2,2.85
2422,16,6.1
2423,5,4
2423,2,3
2423,16,6.4
2424,5,3.4
2424,2,2.55
2424,16,5.4
2425,5,4
2425,2,3
2425,16,6.4
2426,5,1.05
2426,2,0.8
2426,16,1.7
2427,5,1.05
2427,2,0.8
2427,16,1.7
2428,5,3.95
2428,2,2.95
2428,16,6.35
2429,5,1.05
2429,2,0.8
2429,16,1.7
2430,5,1.85
2430,2,1.35
2430,16,2.95
2431,5,1.95
2431,2,1.45
2431,16,3.1
2432,5,2.15
2432,2,1.6
2432,16,3.4
2433,5,2.35
2433,2,1.75
2433,16,3.75
2434,5,2.65
2434,2,1.95
2434,16,4.2
2435,5,2.8
2435,2,2.1
2435,16,4.5
2436,5,3.7
2436,2,2.75
2436,16,5.95
2437,5,3.7
2437,2,2.75
2437,16,5.95
2438,5,3.7
2438,2,2.75
2438,16,5.95
2439,5,3.7
2439,2,2.75
2439,16,5.95
2440,5,3.75
2440,2,2.8
2440,16,6
2441,5,3.8
2441,2,2.85
2441,16,6.05
2442,5,3.9
2442,2,2.9
2442,16,6.2
2443,5,3.9
2443,2,2.9
2443,16,6.25
2444,5,4
2444,2,3
2444,16,6.4
2445,5,6.3
2445,2,4.7
2445,16,10.05
2446,5,4.25
2446,2,3.15
2446,16,6.8
2447,5,4.65
2447,2,3.45
2447,16,7.4
2448,5,4.8
2448,2,3.6
2448,16,7.65
2449,5,3.2
2449,2,2.4
2449,16,5.1
2450,5,1.05
2450,2,0.8
2450,16,1.7
2451,5,4.45
2451,2,3.3
2451,16,7.1
2452,5,4.55
2452,2,3.4
2452,16,7.3
2453,5,7.15
2453,2,5.35
2453,16,11.45
2454,5,4.75
2454,2,3.55
2454,16,7.6
2455,5,4.25
2455,2,3.2
2455,16,6.8
2456,5,3.45
2456,2,2.55
2456,16,5.5
2457,5,3.3
2457,2,2.45
2457,16,5.3
2458,5,3.25
2458,2,2.4
2458,16,5.2
2459,5,3.1
2459,2,2.3
2459,16,5
2460,5,3.1
2460,2,2.3
2460,16,4.95
2461,5,3.05
2461,2,2.3
2461,16,4.9
2462,5,3.05
2462,2,2.3
2462,16,4.9
2463,5,3.1
2463,2,2.3
2463,16,4.95
2464,5,3.1
2464,2,2.3
2464,16,4.95
2465,5,3.1
2465,2,2.3
2465,16,4.95
2466,5,3.15
2466,2,2.35
2466,16,5.05
2467,5,3.3
2467,2,2.45
2467,16,5.25
2468,5,3.45
2468,2,2.55
2468,16,5.5
2469,5,3.55
2469,2,2.65
2469,16,5.7
2470,5,3.7
2470,2,2.75
2470,16,5.95
2471,5,3.9
2471,2,2.9
2471,16,6.2
2472,5,4.15
2472,2,3.1
2472,16,6.65
2473,5,4.35
2473,2,3.25
2473,16,7
2474,5,3.75
2474,2,2.8
2474,16,6
2475,5,4.35
2475,2,3.25
2475,16,6.95
2476,5,1.05
2476,2,0.8
2476,16,1.7
2477,5,1.85
2477,2,1.4
2477,16,3
2478,5,4.35
2478,2,3.25
2478,16,6.95
2479,5,1.95
2479,2,1.45
2479,16,3.15
2480,5,2.2
2480,2,1.65
2480,16,3.5
2481,5,2.3
2481,2,1.7
2481,16,3.65
2482,5,2.5
2482,2,1.85
2482,16,4
2483,5,2.7
2483,2,2
2483,16,4.3
2484,5,3
2484,2,2.25
2484,16,4.8
2485,5,3.15
2485,2,2.35
2485,16,5.05
2486,5,4.1
2486,2,3.05
2486,16,6.55
2487,5,4.1
2487,2,3.05
2487,16,6.55
2488,5,4.1
2488,2,3.05
2488,16,6.55
2489,5,4.1
2489,2,3.05
2489,16,6.55
2490,5,4.1
2490,2,3.05
2490,16,6.6
2491,5,4.15
2491,2,3.1
2491,16,6.6
2492,5,4.25
2492,2,3.15
2492,16,6.8
2493,5,4.25
2493,2,3.2
2493,16,6.8
2494,5,4.35
2494,2,3.25
2494,16,6.95
2495,5,6.65
2495,2,4.95
2495,16,10.6
2496,5,4.6
2496,2,3.45
2496,16,7.35
2497,5,5
2497,2,3.75
2497,16,8
2498,5,5.15
2498,2,3.85
2498,16,8.2
2499,5,1.05
2499,2,0.8
2499,16,1.7
2500,5,3.2
2500,2,2.4
2500,16,5.1
