order_id,sales,quantity,discount,profit
CA-2014-151330,1885.27,19,0,312.9472
CA-2014-151379,114.2,5,0,52.532
CA-2014-151554,20.736,4,0.2,7.2576
CA-2014-151708,217.352,7,0.4,-13.8317
CA-2014-151792,239.976,3,0.2,53.9946
CA-2014-151897,100.24,10,0.2,33.831
CA-2014-151946,440.048,10,0.2,-12.3744
CA-2014-151953,2.816,2,0.2,0.9856
CA-2014-151967,129.92,4,0,10.3936
CA-2014-151995,1549.77,15,0,379.4924
CA-2014-152100,1212.96,8,0.3,-69.312
CA-2014-152233,99.98,2,0,34.993
CA-2014-152254,310.688,7,0.2,108.7408
CA-2014-152268,1793.98,2,0,843.1706
CA-2014-152296,19.752,3,0.2,6.9132
CA-2014-152345,57.266,4,0.2,2.2953
CA-2014-152422,91.92,5,0.2,11.49
CA-2014-152443,711.68,16,0,297.0884
CA-2014-152562,75.16,5,0,21.1012
CA-2014-152618,583.358,4,0.5,158.687
CA-2014-152849,4.368,3,0.2,0.3822
CA-2014-152905,12.624,2,0.2,-2.5248
CA-2014-153087,521.92,9,0,195.9808
CA-2014-153150,19.92,5,0.2,6.972
CA-2014-153479,110.098,7,0.2,37.8771
CA-2014-153619,6.72,4,0,3.36
CA-2014-153808,436.488,8,0.2,174.2022
CA-2014-153850,1537.544,11,0.6,-240.7248
CA-2014-153913,1015.816,11,0.4,102.0528
CA-2014-153927,286.65,16,0,104.8788
CA-2014-153969,451.284,24,0.2,110.4268
CA-2014-153976,258.279,3,0.3,-70.1043
CA-2014-153983,606.32,7,0.2,87.19
CA-2014-154095,463.04,20,0,169.0512
CA-2014-154158,619.848,12,1,11.2614
CA-2014-154165,54.208,14,0.2,8.8088
CA-2014-154186,2.92,1,0.2,0.365
CA-2014-154592,164.88,3,0,80.7912
CA-2014-154599,1840.043,28,0.75,120.8373
CA-2014-154627,2735.952,6,0.2,341.994
CA-2014-154641,375.34,1,0,18.767
CA-2014-154669,423.28,11,0,110.0528
CA-2014-154781,101.57,3,0,31.5238
CA-2014-154837,49.568,2,0.2,17.3488
CA-2014-154893,1897.92,9,0.4,184.908
CA-2014-154963,1106.77,11,1,-20.0355
CA-2014-155208,39.072,6,0.2,9.768
CA-2014-155264,306.112,18,0.6,97.8651
CA-2014-155271,27.46,2,0,9.8856
CA-2014-155390,42.208,2,0.2,13.7176
CA-2014-155593,11.64,3,0,3.3756
CA-2014-155796,545.928,6,0.7,-242.7512
CA-2014-155852,19.456,4,0.2,3.4048
CA-2014-155887,700.056,3,0.3,-130.0104
CA-2014-156006,47.79,3,0,16.2486
CA-2014-156160,693.992,12,0.3,125.92
CA-2014-156244,457.744,27,1.2,72.6004
CA-2014-156314,30.36,5,0.2,8.7285
CA-2014-156342,62.016,2,0.2,22.4808
CA-2014-156349,576.234,6,0.55,79.0092
CA-2014-156433,31.68,6,0,15.2244
CA-2014-156545,19.456,4,0.2,3.4048
CA-2014-156587,309.592,7,0.2,15.0033
CA-2014-156594,694.534,10,0.4,216.3634
CA-2014-156601,7.16,2,0,3.58
CA-2014-156790,155.456,4,0.2,-7.7728
CA-2014-156993,6.08,1,0,3.04
CA-2014-157147,1679.749,13,0.15,249.1494
CA-2014-157546,112.542,9,0.2,41.0079
CA-2014-157609,471.92,2,0.2,29.495
CA-2014-157623,13.94,3,0,6.0026
CA-2014-157644,53.67,6,0,20.1681
CA-2014-157721,90.61,2,0,13.9047
CA-2014-157784,514.03,8,0,179.3924
CA-2014-157882,265.784,4,0.4,17.3504
CA-2014-157924,465.488,6,0.2,-56.736
CA-2014-158029,225.296,2,0.2,22.5296
CA-2014-158064,16.52,5,0.2,5.5755
CA-2014-158225,210.13,7,0,42.7693
CA-2014-158274,682.91,11,0,180.2656
CA-2014-158281,559.71,3,0.4,-121.2705
CA-2014-158337,108.92,14,0,49.014
CA-2014-158372,807.686,32,0.2,136.8365
CA-2014-158442,25.184,6,0.6,7.656
CA-2014-158470,129.33,14,0,60.9174
CA-2014-158540,151.72,4,0,27.3096
CA-2014-158771,158.71,18,0,50.7928
CA-2014-159121,111.93,7,0,34.6983
CA-2014-159184,149.56,7,0,56.1248
CA-2014-159310,725.332,14,1.3,1.3483
CA-2014-159338,447.84,5,0.2,11.196
CA-2014-159478,15.24,3,0,5.1816
CA-2014-159520,1158.448,14,0.6,-292.1899
CA-2014-159625,23.472,3,0.2,8.802
CA-2014-159681,105.52,4,0,48.5392
CA-2014-159709,201.73,8,0.2,81.8437
CA-2014-159800,183.61,10,0,46.7761
CA-2014-159814,4.272,2,0.2,0.9612
CA-2014-159835,670.378,7,0.5,-90.1
CA-2014-159849,5.67,3,0,0.1134
CA-2014-160066,5.22,2,0,2.4012
CA-2014-160094,1000.95,10,0,260.247
CA-2014-160157,190.848,3,0.2,-21.4704
CA-2014-160262,134.6,12,0,55.312
CA-2014-160276,177.68,2,0,46.1968
CA-2014-160738,45.248,2,0.2,3.9592
CA-2014-160766,4283.792,35,0.4,1599.6806
CA-2014-160773,581.104,8,0.9,68.3612
CA-2014-161032,392.94,3,0,43.2234
CA-2014-161249,13.809,8,0.9,-7.4901
CA-2014-161508,554.166,15,0.9,-4.5604
CA-2014-161634,32.4,5,0,15.552
CA-2014-162089,714.966,19,0.7,192.3929
CA-2014-162278,447.88,9,0.2,41.592
CA-2014-162362,24.24,7,0,12.0048
CA-2014-162684,5.68,2,0.2,1.917
CA-2014-162775,1287.26,20,0,326.5672
CA-2014-162866,62.968,10,0.8,-16.7696
CA-2014-162992,832.138,16,0.4,104.4785
CA-2014-163013,14.67,3,0,3.9609
CA-2014-163034,646.2,5,0.2,-8.0775
CA-2014-163223,3769.56,22,0,1038.5751
CA-2014-163293,116.85,7,0,43.0551
CA-2014-163412,192.186,3,0.1,36.3018
CA-2014-163419,1167.296,8,0.6,132.294
CA-2014-163447,767.214,14,0.1,161.9674
CA-2014-163468,1109.372,20,2.4,-284.7474
CA-2014-163552,1368.62,25,0,413.6125
CA-2014-163559,139.44,3,0.2,47.061
CA-2014-163650,44.34,6,0,18.3786
CA-2014-163748,2003.12,9,1,616.4555
CA-2014-163867,210.176,14,1,-24.8722
CA-2014-164182,111.05,7,1.2,-10.3644
CA-2014-164210,181.788,6,0.7,-86.7336
CA-2014-164224,165.168,7,0.4,9.5076
CA-2014-164259,99.136,4,0.2,8.6744
CA-2014-164315,1220.67,15,0,341.3824
CA-2014-164385,143.952,3,0.2,14.3952
CA-2014-164469,344.92,17,0.6,38.5212
CA-2014-164721,371.52,13,0,115.872
CA-2014-164742,264.92,3,0,36.5278
CA-2014-164749,9.912,3,0.2,3.2214
CA-2014-164861,25.92,4,0,12.4416
CA-2014-164903,12.96,2,0,6.2208
CA-2014-164910,7.872,3,0.2,0.8856
CA-2014-164973,4807.372,14,0.1,2242.8404
CA-2014-165309,1639.496,27,2.6,-1340.5041
CA-2014-165379,24.72,5,0.4,8.1138
CA-2014-165393,4.984,1,0.8,-8.4728
CA-2014-165428,34.752,9,1,4.8672
CA-2014-165477,48.36,5,0.2,6.045
CA-2014-165540,8.85,5,0.8,-13.7175
CA-2014-165568,21.36,5,0.2,7.209
CA-2014-165764,1395.673,18,1.5,-362.6668
CA-2014-165806,259.29,12,0,78.2361
CA-2014-165974,32.76,7,0.2,3.6855
CA-2014-166051,773.7,6,0,230.9727
CA-2014-166086,1091.35,12,0.3,215.8138
CA-2014-166191,433.56,9,0.4,78.5007
CA-2014-166457,40.54,7,0,17.6846
CA-2014-166471,1310.336,6,0.4,24.3644
CA-2014-166555,164.85,3,0,47.8065
CA-2014-166590,77.86,4,0,36.5546
CA-2014-166716,421.372,2,0.3,-6.0196
CA-2014-166730,39.128,1,0.2,-8.8038
CA-2014-166744,587.14,8,0,113.5934
CA-2014-166863,1353.5296,24,2.32,-220.376
CA-2014-166884,18.784,11,0.4,3.9884
CA-2014-166891,589.41,5,0.1,-6.549
CA-2014-166954,2061.01,13,0.2,290.8953
CA-2014-166961,107.346,10,0.2,34.3677
CA-2014-166989,80.624,4,0.1,19.848
CA-2014-167164,55.5,2,0,9.99
CA-2014-167199,4374.88,24,0,1343.4814
CA-2014-167360,111.79,7,0,43.5981
CA-2014-167486,199.9,5,0,39.98
CA-2014-167724,7.83,3,0,3.6018
CA-2014-167850,193.936,5,0.4,27.7412
CA-2014-167927,708.616,26,0.1,183.5546
CA-2014-167997,152.64,4,0,44.7684
CA-2014-168130,887.103,7,0.1,177.4206
CA-2014-168158,6.096,2,0.2,2.2098
CA-2014-168305,65.8,8,0,31.83
CA-2014-168312,513.861,6,0.5,-34.4451
CA-2014-168368,535.27,14,0,106.7911
CA-2014-168473,191.88,6,0,19.188
CA-2014-168494,4630.5105,21,0.55,242.9916
CA-2014-168592,75.64,8,0,30.5209
CA-2014-168823,32.16,12,0.4,11.1378
CA-2014-168984,1122.968,12,0.6,-249.494
CA-2014-169019,2656.716,31,4,-3791.1634
CA-2014-169033,49.65,5,0,20.853
CA-2014-169061,705.562,16,0.2,261.1901
CA-2014-169257,63.381,3,0.9,21.5708
CA-2014-169446,48.144,6,0.4,-2.2974
CA-2014-169460,76.14,3,0,26.649
CA-2014-169642,276.28,2,0,0
CA-2014-169649,28.836,4,1,-50.052
CA-2014-169684,426.942,6,0.6,-172.4535
CA-2014-169726,2060.744,7,0.2,643.9825
CA-2014-169775,709.0425,9,1.35,-436.7431
CA-2014-169803,687.45,5,0,113.1375
CA-2014-169852,36.36,3,0.2,12.2715
CA-2015-100146,1452.7875,13,0.55,151.5779
CA-2015-100216,85.92,9,0.4,28.7016
CA-2015-100251,87.1,14,0,31.244
CA-2015-100454,258.018,11,0.2,28.9647
CA-2015-100545,11.61,2,0.7,-9.288
CA-2015-100573,17.48,2,0,8.2156
CA-2015-100657,109.764,2,0.1,8.5372
CA-2015-100685,128.36,9,0,60.4876
CA-2015-100734,150.76,6,0.9,-32.2976
CA-2015-100769,255.968,4,0.2,31.996
CA-2015-100818,234.516,14,1.8,-11.9014
CA-2015-100888,47.952,3,0.2,16.1838
CA-2015-101000,370.14,3,0,144.3546
CA-2015-101007,20.8,2,0.2,6.5
CA-2015-101091,74.048,8,0.9,-19.3826
CA-2015-101126,77.24,5,0.2,7.724
CA-2015-101154,443.92,4,0,8.8784
CA-2015-101707,150.22,9,0,63.2336
CA-2015-101868,175.32,13,1.6,-77.9315
CA-2015-101889,1568.862,12,0.6,-457.9902
CA-2015-101910,283.92,5,0.2,17.745
CA-2015-101924,9.762,2,0.7,-6.8334
CA-2015-102015,193.26,13,0,44.7494
CA-2015-102036,199.74,6,0,47.9376
CA-2015-102260,763.508,13,1.5,-65.819
CA-2015-102281,1668.988,26,0.4,210.9114
CA-2015-102316,200.736,5,0.4,-19.5858
CA-2015-102491,3747.93,14,0,1605.7021
CA-2015-102582,1918.79,12,0,506.9794
CA-2015-102722,106.5,6,0,41.535
CA-2015-102778,18.176,1,0.2,4.7712
CA-2015-102806,24.588,2,0.7,-18.0312
CA-2015-102848,190.72,1,0.2,11.92
CA-2015-102855,263.78,14,0,32.8302
CA-2015-102876,806.409,10,1.8,-142.9152
CA-2015-103072,42.32,9,0,17.1976
CA-2015-103093,74.52,9,0,35.0244
CA-2015-103135,525.95,32,0,174.0094
CA-2015-103177,529.14,8,0,51.1548
CA-2015-103205,119.96,5,0.2,11.996
CA-2015-103716,54.45,8,0.2,11.4345
CA-2015-103723,13.9,5,0,5.56
CA-2015-103772,260.31,7,0,97.2226
CA-2015-103793,74.352,3,0.2,23.235
CA-2015-103835,1173.03,7,0,340.4769
CA-2015-103870,226.36,12,0.6,-2.285
CA-2015-103933,899.91,9,0,395.9604
CA-2015-103954,687.4,5,0,48.118
CA-2015-103961,19.824,6,0.2,6.4428
CA-2015-104038,176.63,8,0,16.3896
CA-2015-104052,95.84,4,0.2,34.742
CA-2015-104059,3.424,1,0.2,0.2996
CA-2015-104115,55.984,2,0.2,4.1988
CA-2015-104129,599.9,9,0.3,-27.1642
CA-2015-104241,192.22,14,0,69.1992
CA-2015-104297,85.056,3,0.2,28.7064
CA-2015-104346,730.038,41,2.6,-332.4136
CA-2015-104486,84.556,6,0.2,25.3814
CA-2015-104493,57.504,6,0.2,20.1264
CA-2015-104514,115.4,8,0,34.5112
CA-2015-104626,1388.46,14,0,409.8546
CA-2015-104871,366.744,4,0.3,-110.0232
CA-2015-104941,976.29,17,0,346.2843
CA-2015-104948,723.164,13,0.35,-23.2588
CA-2015-105102,139.216,6,0.4,37.3324
CA-2015-105158,43,5,0,20.2716
CA-2015-105221,38.528,4,0.4,-3.8068
CA-2015-105312,11.481,6,0.9,-1.0428
CA-2015-105347,383.61,14,0,187.3809
CA-2015-105361,17.64,4,0,8.1144
CA-2015-105508,39.98,1,0,17.991
CA-2015-105571,1361.631,14,1.4,-1044.4553
CA-2015-105599,41.374,5,0.4,-13.8847
CA-2015-105613,100.86,9,1,-183.1062
CA-2015-105627,2531.88,22,0,596.7203
CA-2015-105634,11.65,5,0,3.3785
CA-2015-105690,697.8208,5,0.72,92.9328
CA-2015-105725,96.604,3,0.2,27.199
CA-2015-105844,79.36,4,0,23.808
CA-2015-105970,112.04,7,0,53.5816
CA-2015-106187,268.4,7,0,102.0138
CA-2015-106208,53.088,7,0.8,-108.8304
CA-2015-106215,12.576,4,0.2,4.0872
CA-2015-106257,721.488,4,0.4,26.895
CA-2015-106320,1044.63,3,0,240.2649
CA-2015-106362,10.332,3,0.7,-7.5768
CA-2015-106565,51.84,8,0,24.8832
CA-2015-106978,18.128,6,1.1,4.2849
CA-2015-107020,39.92,2,0.2,12.974
CA-2015-107083,15.02,9,1.8,-14.9762
CA-2015-107468,6.848,2,0.2,0.5992
CA-2015-107678,893.09,13,0,228.8928
CA-2015-107685,106.88,8,0,41.5872
CA-2015-107741,3.408,1,0.2,0.8946
CA-2015-107902,470.36,11,0,122.2936
CA-2015-107937,665.88,6,0,106.5408
CA-2015-108119,301.96,2,0,45.294
CA-2015-108259,81.135,20,1.3,-14.379
CA-2015-108532,246.5,9,0,47.0866
CA-2015-108588,90.168,7,0.2,28.2996
CA-2015-108665,896.38,15,0,229.515
CA-2015-108672,106.68,6,0,33.0708
CA-2015-109001,479.026,11,1.3,-96.3098
CA-2015-109113,25.488,2,0.2,4.779
CA-2015-109169,180.96,2,0,81.432
CA-2015-109190,546.792,12,1.2,172.1543
CA-2015-109197,487.984,2,0.2,152.495
CA-2015-109337,508.11,16,0,197.9888
CA-2015-109386,750.93,23,0,205.2444
CA-2015-109470,596.48,24,0,278.3802
CA-2015-109512,976.347,14,0.1,146.2125
CA-2015-109575,2503.82,21,0,497.4408
CA-2015-109603,182.72,8,0,84.0512
CA-2015-109638,1055.142,16,0.2,432.9348
CA-2015-109708,467.04,4,0.2,58.38
CA-2015-109736,45.36,7,0,21.7728
CA-2015-109862,450.09,6,0,117.0234
CA-2015-109939,5.248,2,0.2,0.5904
CA-2015-110016,1126.83,13,0,131.1225
CA-2015-110093,53.232,4,0.4,16.1266
CA-2015-110247,8.226,3,0.7,-6.0324
CA-2015-110289,244.24,9,0,119.3436
CA-2015-110324,41.62,7,0,19.0642
CA-2015-110345,4.608,2,0.2,1.6704
CA-2015-110457,787.53,3,0,165.3813
CA-2015-110548,946.344,7,0.2,118.293
CA-2015-110632,48.84,3,0,11.835
CA-2015-110667,210.992,11,0.4,58.2019
CA-2015-110744,671.93,7,0,20.1579
CA-2015-110765,824.97,3,0,214.4922
CA-2015-110814,419.726,10,0.3,102.354
CA-2015-110863,1971.46,12,0,439.3138
CA-2015-110870,325.7,13,0,129.4894
CA-2015-110877,186.672,9,0.4,27.7392
CA-2015-110891,344.372,4,0.3,-93.4724
CA-2015-110947,113.1,3,0,56.55
CA-2015-111017,52.59,3,0,15.777
CA-2015-111038,2676.672,9,0.2,267.6672
CA-2015-111073,51.588,1,0.4,-15.4764
CA-2015-111094,129.52,5,0,62.038
CA-2015-111164,513.73,9,0,159.3106
CA-2015-111199,115.296,3,0.2,40.3536
CA-2015-111206,519.96,4,0,176.7864
CA-2015-111234,9.24,3,0,4.4352
CA-2015-111297,52.2,9,0,23.49
CA-2015-111325,20.451,9,0.9,-1.1835
CA-2015-111339,366.666,12,0.7,-87.3009
CA-2015-111395,386.488,8,1.2,79.149
CA-2015-111458,50,2,0,12
CA-2015-111507,5.28,3,0,1.5312
CA-2015-111514,1966.557,16,0.55,343.9643
CA-2015-111612,74.128,7,0.4,10.343
CA-2015-111703,27.504,6,0.4,9.6714
CA-2015-111780,1230.5,11,0.2,239.2395
CA-2015-111829,4607.27,12,0,1930.4623
CA-2015-111948,542.178,9,0.1,163.9204
CA-2015-111990,10.476,6,0.8,-17.2854
CA-2015-112014,50.8,5,0,13.208
CA-2015-112053,31.95,1,0,2.2365
CA-2015-112116,171.96,2,0,44.7096
CA-2015-112130,1058.188,25,1.5,-20.4353
CA-2015-112144,627.664,6,0.4,48.6246
CA-2015-112214,72.65,16,1.8,-19.77
CA-2015-112305,155.16,11,0,43.3824
CA-2015-112319,58.32,9,0,27.9936
CA-2015-112375,78.192,8,0.4,23.8458
CA-2015-112452,1273.606,9,0.1,326.2746
CA-2015-112522,8.016,3,0.2,1.002
CA-2015-112557,206.43,3,0,90.8292
CA-2015-112571,204.6,2,0,53.196
CA-2015-112711,307.168,4,0.2,30.7168
CA-2015-112767,277.5,4,0.5,-188.7
CA-2015-112823,25.488,2,0.2,4.4604
CA-2015-113040,5.104,1,0.2,1.6588
CA-2015-113110,105.688,14,0.2,41.582
CA-2015-113131,97.684,16,1.5,12.5982
CA-2015-113145,2220.06,21,0,841.9446
CA-2015-113152,1293.468,4,0.2,427.512
CA-2015-113173,270.356,17,1.2,-3.148
CA-2015-113215,238.152,3,0.2,89.307
CA-2015-113222,10.74,3,0,5.1552
CA-2015-113404,2048.856,9,0.4,-140.3973
CA-2015-113523,7.656,4,0.7,-6.1248
CA-2015-113628,792.508,19,2.2,-51.9419
CA-2015-113740,14.91,3,0,4.6221
CA-2015-113901,188.23,11,0,62.5938
CA-2015-113971,8.352,6,0.2,1.2528
CA-2015-114048,29.22,3,0,12.8568
CA-2015-114069,1952.808,13,0.3,330.8016
CA-2015-114237,141.96,2,0,39.7488
CA-2015-114300,371.66,10,0,101.1854
CA-2015-114468,59.848,16,1.4,-4.898
CA-2015-114503,84.96,6,0.2,6.372
CA-2015-114811,5850.514,16,0.1,2509.0871
CA-2015-114923,107.982,3,0.4,-26.9955
CA-2015-115091,75.04,6,0,22.4532
CA-2015-115168,10.56,2,0,4.752
CA-2015-115392,334.43,7,0,103.921
CA-2015-115399,6.912,3,0.2,2.5056
CA-2015-115420,21.34,2,0,9.8164
CA-2015-115511,208.008,6,0.2,64.2852
CA-2015-115567,1716.16,11,0,410.2088
CA-2015-115693,56.3,2,0,15.764
CA-2015-115742,209.55,15,0,73.3529
CA-2015-115798,810.2,15,0,214.5488
CA-2015-115847,61.96,2,0,4.3372
CA-2015-115924,25.9,5,0,12.691
CA-2015-115938,535.36,16,0,174.2594
CA-2015-115945,413.942,8,0.2,42.1019
CA-2015-116092,627.48,21,0.4,189.9751
CA-2015-116260,11.12,4,0,2.8912
CA-2015-116484,205.376,5,0.4,-16.9674
CA-2015-116512,17.94,3,0,3.0498
CA-2015-116638,4297.644,13,0.4,-1862.3124
CA-2015-116687,167.232,6,0.4,16.8468
CA-2015-116750,12.158,7,0.9,-5.0448
CA-2015-116841,35.208,1,0.2,2.6406
CA-2015-116876,652.414,10,0.2,197.3757
CA-2015-117086,4404.9,5,0,1013.127
CA-2015-117415,1228.9532,19,1.02,15.048
CA-2015-117611,376.97,4,0,69.3546
CA-2015-117772,353.88,6,0,17.694
CA-2015-117800,1132.84,5,0,288.6394
CA-2015-117828,194.32,4,0,56.3528
CA-2015-117884,598.352,16,0.4,55.747
CA-2015-117898,12.224,2,0.2,4.4312
CA-2015-117961,191.62,15,0,67.7656
CA-2015-118227,25.99,1,0,7.5371
CA-2015-118423,359.058,3,0.3,-35.9058
CA-2015-118444,387.136,4,0.2,24.196
CA-2015-118738,373.281,12,0.7,-60.4002
CA-2015-118843,199.86,10,0,44.4615
CA-2015-118871,418.192,11,0.2,144.2564
CA-2015-118948,6.63,3,0,1.7901
CA-2015-118955,253.34,8,0.7,-6.1662
CA-2015-119102,51.45,3,0,13.8915
CA-2015-119214,43.66,5,0,20.8106
CA-2015-119291,570.492,29,2.4,113.4179
CA-2015-119480,364.07,13,0,131.0797
CA-2015-119508,41.98,11,0,15.2818
CA-2015-119550,275.058,3,0.3,-90.3762
CA-2015-119592,3.76,2,0,1.8048
CA-2015-119627,329.44,16,0.8,-23.0076
CA-2015-119634,46.152,3,0.2,12.1149
CA-2015-119690,128.928,16,1.8,-4.3524
CA-2015-119697,54.384,2,0.2,1.3596
CA-2015-119879,1363.674,13,0.8,-504.2467
CA-2015-119907,55.424,2,0.2,19.3984
CA-2015-119942,23.904,6,0.2,7.7688
CA-2015-120103,225.928,11,0.6,50.1148
CA-2015-120320,31.92,2,0.2,2.394
CA-2015-120341,166.998,7,1.1,-110.0988
CA-2015-120362,912.75,5,0,118.6575
CA-2015-120397,32.784,4,0.8,-85.2384
CA-2015-120439,51.072,6,0.2,5.1072
CA-2015-120446,18.9,3,0,8.694
CA-2015-120516,5.64,3,0,2.7072
CA-2015-120551,17.43,3,0,8.0178
CA-2015-120621,1270.379,21,1.1,242.5149
CA-2015-120677,2567.84,8,0,770.352
CA-2015-120782,3999.702,4,0.1,1947.981
CA-2015-120810,197.76,6,0,70.9218
CA-2015-120845,22.549,8,2.3,-4.9428
CA-2015-120880,740.73,13,0.2,219.0102
CA-2015-120901,162.064,6,0.6,-27.4784
CA-2015-120915,601.5,8,0,165.6294
CA-2015-121041,6.608,2,0.2,2.1476
CA-2015-121097,10.368,2,0.2,3.6288
CA-2015-121132,20.696,7,0.4,5.4634
CA-2015-121188,2017.532,26,0.55,356.6324
CA-2015-121272,73.28,4,0,21.2512
CA-2015-121391,26.96,2,0,7.0096
CA-2015-121405,204.48,10,0.4,22.098
CA-2015-121552,19.56,4,0,5.4768
CA-2015-121608,238.11,3,0,85.6753
CA-2015-121650,1000.43,7,0,235.8448
CA-2015-121699,64.75,5,0,29.1375
CA-2015-121720,3165.744,25,2.6,-129.5882
CA-2015-121776,124.55,10,0,58.5385
CA-2015-121783,2165.12,12,0,644.3432
CA-2015-121797,2147.336,10,0.2,297.8469
CA-2015-121965,205.73,6,0,94.8739
CA-2015-122168,53.28,15,0,18.2472
CA-2015-122210,258.495,14,1.3,-108.9542
CA-2015-122259,70.12,4,0,21.036
CA-2015-122266,194.1395,2,0.65,-76.1798
CA-2015-122287,101.004,17,1.8,15.6262
CA-2015-122371,188.63,5,0,77.1055
CA-2015-122406,448.21,8,0,107.5103
CA-2015-122623,47.516,2,0.3,-2.0364
CA-2015-122756,485.3,5,0.9,-336.861
CA-2015-122826,201.568,4,0.2,22.6764
CA-2015-122973,146.698,4,0.2,40.0639
CA-2015-123092,288.85,12,1.3,-50.5032
CA-2015-123113,2643.06,11,0,739.5186
CA-2015-123141,1114.192,7,0.4,119.5878
CA-2015-123155,473.4,8,0.4,52.2915
CA-2015-123232,319.968,4,0.2,35.9964
CA-2015-123330,107.976,3,0.2,37.7916
CA-2015-123456,48.632,2,0.8,-121.58
CA-2015-123505,14.94,3,0,7.0218
CA-2015-123568,256.35,14,0.2,92.6823
CA-2015-123673,299.9,2,0,74.975
CA-2015-123939,469.398,9,0.8,55.5471
CA-2015-124044,10.512,3,0.2,3.6792
CA-2015-124058,644.904,10,0.4,20.3019
CA-2015-124107,736.473,18,0.1,152.5158
CA-2015-124268,15.48,3,0,4.4892
CA-2015-124450,2670.19,14,0,974.3135
CA-2015-124499,659.88,8,0.1,89.0793
CA-2015-124541,92.052,22,2.2,-16.3542
CA-2015-124653,167.31,16,0,80.3088
CA-2015-124800,1044.075,32,2.4,-126.5346
CA-2015-124891,3419.872,17,0.4,480.6405
CA-2015-124919,244.78,17,0,95.839
CA-2015-124933,212.64,6,0,99.9408
CA-2015-124975,796.425,7,0.5,-525.6405
CA-2015-125066,62.46,4,0,17.7352
CA-2015-125178,15.008,2,0.2,1.5008
CA-2015-125185,132.94,4,0.5,-12.5528
CA-2015-125234,221.79,6,0,76.1691
CA-2015-125395,41.9,2,0,8.799
CA-2015-125416,447.93,9,0,49.2723
CA-2015-125423,9.96,2,0,4.5816
CA-2015-125563,121.888,5,0.4,24.4176
CA-2015-125696,7.38,5,0.7,-5.412
CA-2015-125710,3.44,2,0.2,0.559
CA-2015-125934,399.49,21,0,163.888
CA-2015-125976,2026.78,17,0,631.269
CA-2015-126137,120.666,2,0.15,18.4548
CA-2015-126186,24.64,4,0.2,4.004
CA-2015-126347,50,2,0,10.5
CA-2015-126445,484.65,3,0,92.0835
CA-2015-126466,2.48,2,0,1.1656
CA-2015-126557,1745.399,28,2.5,109.9847
CA-2015-126669,76.64,2,0.2,26.824
CA-2015-126697,1102.472,14,1,148.9446
CA-2015-126725,1873.606,30,0.4,175.3879
CA-2015-126739,327.564,4,0.1,21.8376
CA-2015-126970,2.808,3,0.8,-4.4928
CA-2015-127019,60.984,7,0.2,4.5738
CA-2015-127110,109.36,8,0.4,-6.7212
CA-2015-127173,743.426,19,0.2,340.9117
CA-2015-127327,90.882,1,0.1,15.147
CA-2015-127418,36.624,3,0.2,13.734
CA-2015-127453,526.736,9,0.6,51.652
CA-2015-127481,130.28,7,0,64.816
CA-2015-127502,5.76,2,0,2.8224
CA-2015-127509,1085.16,16,0,243.861
CA-2015-127544,79.99,1,0,28.7964
CA-2015-127593,85.3,2,0,14.501
CA-2015-127607,21.376,11,1,1.7348
CA-2015-127754,266.352,3,0.2,13.3176
CA-2015-127824,277.634,8,0.2,27.6248
CA-2015-128013,154.14,6,0,73.5864
CA-2015-128027,269.49,3,0,5.3898
CA-2015-128083,45.976,10,0.6,8.234
CA-2015-128125,120.756,6,0.8,27.8283
CA-2015-128139,365.91,4,0,149.4843
CA-2015-128167,4.96,4,0,2.3312
CA-2015-128608,389.434,13,1.6,-58.142
CA-2015-128860,20.104,1,0.2,1.7591
CA-2015-128958,13.12,5,0.2,2.132
CA-2015-128993,21.98,2,0,8.5722
CA-2015-129042,8.22,3,0,2.2194
CA-2015-129098,30.84,2,0,8.3268
CA-2015-129112,30.264,7,1,-13.8837
CA-2015-129217,107.754,7,1,-187.9406
CA-2015-129322,601.44,11,0,255.429
CA-2015-129392,21.12,5,0.2,6.6
CA-2015-129476,339.96,5,0.2,67.992
CA-2015-129525,166.92,13,0.7,-116.844
CA-2015-129532,457.96,6,0,44.5592
CA-2015-129546,351.916,14,0.4,87.8361
CA-2015-129700,22.288,7,0.6,-8.9152
CA-2015-129770,49.12,4,0,23.0864
CA-2015-129854,16.52,4,0,7.5992
CA-2015-129896,496.896,14,0.8,-41.9724
CA-2015-129917,569.336,12,0.6,73.9472
CA-2015-130022,74.94,8,0,34.1838
CA-2015-130113,991.26,11,0.2,136.557
CA-2015-130183,613.9992,3,0.32,-18.0588
CA-2015-130204,178.79,10,0,58.4918
CA-2015-130218,59.48,8,0,14.7604
CA-2015-130253,15.24,3,0,5.1816
CA-2015-130365,349.082,5,0.5,-79.0382
CA-2015-130456,667.378,7,0.15,37.7332
CA-2015-130554,11.736,3,0.2,1.0269
CA-2015-130610,19,5,0,8.93
CA-2015-130659,2201.864,15,0.1,578.5958
CA-2015-130736,6.57,3,0,1.2006
CA-2015-130785,733.283,13,0.5,-15.8318
CA-2015-130792,44.66,10,1.8,-36.5239
CA-2015-130848,582.336,8,0.2,-29.1168
CA-2015-130876,36.63,3,0,9.8901
CA-2015-130883,412.664,16,0.6,106.6904
CA-2015-130890,1038.84,5,0.2,51.942
CA-2015-130974,1170.918,24,0.3,242.671
