dim_order_id,dim_order_date_id,dim_ship_date_id,dim_ship_mode_id,dim_customer_id,dim_product_id
CA-2016-155516,20161021,20161021,SD01,MK-17905,OFF-ST-10002406
CA-2016-155516,20161021,20161021,SD01,MK-17905,FUR-BO-10002545
CA-2017-104745,20170529,20170604,SC02,GT-14755,OFF-PA-10002036
CA-2017-104745,20170529,20170604,SC02,GT-14755,OFF-ST-10002205
US-2014-119137,20140723,20140727,SC02,AG-10900,OFF-BI-10001982
US-2014-119137,20140723,20140727,SC02,AG-10900,TEC-AC-10003911
US-2014-119137,20140723,20140727,SC02,AG-10900,OFF-AR-10000658
US-2014-119137,20140723,20140727,SC02,AG-10900,TEC-AC-10002076
US-2016-134656,20160928,20161001,FC01,MM-18280,OFF-PA-10003039
US-2017-134481,20170827,20170901,SC02,AR-10405,FUR-TA-10004915
CA-2015-130792,20150428,20150505,SC02,RA-19915,OFF-AP-10000696
CA-2015-130792,20150428,20150505,SC02,RA-19915,OFF-ST-10003327
CA-2015-130792,20150428,20150505,SC02,RA-19915,OFF-BI-10000309
CA-2016-134775,20161028,20161029,FC01,AS-10285,OFF-PA-10004734
CA-2016-134775,20161028,20161029,FC01,AS-10285,OFF-BI-10002225
CA-2015-125395,20150626,20150629,SC01,LA-16780,TEC-AC-10004708
US-2015-168935,20151127,20151202,SC02,DO-13435,FUR-TA-10000617
US-2015-168935,20151127,20151202,SC02,DO-13435,TEC-AC-10002335
CA-2015-122756,20151203,20151207,SC02,DK-13225,TEC-MA-10001681
CA-2015-122756,20151203,20151207,SC02,DK-13225,FUR-FU-10001935
CA-2014-115973,20141124,20141126,FC01,NG-18430,OFF-AR-10004757
CA-2017-101798,20171211,20171215,SC02,MV-18190,OFF-BI-10000050
CA-2017-101798,20171211,20171215,SC02,MV-18190,TEC-AC-10001998
US-2014-135972,20140921,20140923,SC01,JG-15115,TEC-PH-10003012
US-2014-135972,20140921,20140923,SC01,JG-15115,TEC-CO-10002313
US-2014-134971,20140607,20140610,SC01,BP-11095,OFF-BI-10003982
CA-2017-102946,20170630,20170705,SC02,VP-21730,OFF-BI-10004492
CA-2017-165603,20171017,20171019,SC01,SS-20140,OFF-ST-10000798
CA-2017-165603,20171017,20171019,SC01,SS-20140,OFF-PA-10002552
CA-2015-122259,20151031,20151104,SC02,HP-14815,OFF-SU-10002573
CA-2016-108987,20160908,20160910,SC01,AG-10675,OFF-ST-10001580
CA-2016-108987,20160908,20160910,SC01,AG-10675,FUR-BO-10004834
CA-2016-108987,20160908,20160910,SC01,AG-10675,OFF-ST-10000934
CA-2016-108987,20160908,20160910,SC01,AG-10675,TEC-AC-10000158
CA-2014-113166,20141224,20141226,FC01,LF-17185,OFF-PA-10001947
CA-2014-155208,20140416,20140420,SC02,SP-20650,OFF-AR-10003478
CA-2017-117933,20171224,20171229,SC02,RF-19840,OFF-AP-10004249
CA-2017-117457,20171208,20171212,SC02,KH-16510,TEC-AC-10000158
CA-2017-117457,20171208,20171212,SC02,KH-16510,TEC-CO-10004115
CA-2017-117457,20171208,20171212,SC02,KH-16510,OFF-PA-10003724
CA-2017-117457,20171208,20171212,SC02,KH-16510,FUR-TA-10002041
CA-2017-117457,20171208,20171212,SC02,KH-16510,OFF-PA-10002893
CA-2017-117457,20171208,20171212,SC02,KH-16510,OFF-LA-10003766
CA-2017-117457,20171208,20171212,SC02,KH-16510,OFF-PA-10001970
CA-2017-117457,20171208,20171212,SC02,KH-16510,FUR-BO-10001972
CA-2017-117457,20171208,20171212,SC02,KH-16510,FUR-CH-10003956
CA-2017-142636,20171103,20171107,SC02,KC-16675,OFF-PA-10000157
CA-2017-142636,20171103,20171107,SC02,KC-16675,FUR-CH-10001891
CA-2017-122105,20170624,20170628,SC02,CJ-12010,OFF-AR-10004344
CA-2016-148796,20160414,20160418,SC02,PB-19150,FUR-CH-10004886
CA-2017-154816,20171106,20171110,SC02,VB-21745,OFF-PA-10003845
CA-2017-110478,20170304,20170309,SC02,SP-20860,OFF-AR-10001573
CA-2017-110478,20170304,20170309,SC02,SP-20860,OFF-EN-10000483
CA-2014-142048,20140622,20140625,FC01,JE-15745,TEC-AC-10004114
CA-2017-125388,20171019,20171023,SC02,MP-17965,FUR-FU-10004712
CA-2017-125388,20171019,20171023,SC02,MP-17965,OFF-ST-10000918
CA-2017-155705,20170821,20170823,SC01,NF-18385,FUR-CH-10000015
CA-2017-149160,20171123,20171126,SC01,JM-15265,FUR-FU-10003347
CA-2017-149160,20171123,20171126,SC01,JM-15265,OFF-BI-10001543
CA-2014-101476,20140912,20140913,FC01,SD-20485,TEC-MA-10000029
CA-2017-152275,20171001,20171008,SC02,KH-16630,OFF-AR-10000369
US-2016-123750,20160415,20160421,SC02,RB-19795,OFF-BI-10004584
US-2016-123750,20160415,20160421,SC02,RB-19795,TEC-AC-10004659
US-2016-123750,20160415,20160421,SC02,RB-19795,OFF-ST-10000617
CA-2016-127369,20160606,20160607,FC01,DB-13060,OFF-ST-10003306
US-2014-150574,20141219,20141225,SC02,MK-18160,OFF-BI-10000773
US-2014-150574,20141219,20141225,SC02,MK-18160,TEC-AC-10002600
CA-2016-147375,20160612,20160614,SC01,PO-19180,TEC-MA-10002937
CA-2016-147375,20160612,20160614,SC01,PO-19180,OFF-PA-10001970
CA-2017-130043,20170915,20170919,SC02,BB-11545,OFF-PA-10002230
CA-2017-157252,20170120,20170123,SC01,CV-12805,FUR-CH-10003396
CA-2016-115756,20160905,20160907,SC01,PK-19075,FUR-FU-10000246
CA-2016-115756,20160905,20160907,SC01,PK-19075,OFF-ST-10000060
CA-2016-115756,20160905,20160907,SC01,PK-19075,OFF-ST-10003058
CA-2016-115756,20160905,20160907,SC01,PK-19075,OFF-PA-10002222
CA-2016-115756,20160905,20160907,SC01,PK-19075,FUR-CH-10002372
CA-2016-115756,20160905,20160907,SC01,PK-19075,OFF-LA-10001317
CA-2017-154214,20170320,20170325,SC01,TB-21595,FUR-FU-10000206
CA-2016-166674,20160401,20160403,SC01,RB-19360,OFF-AR-10000588
CA-2016-166674,20160401,20160403,SC01,RB-19360,OFF-ST-10001469
CA-2016-166674,20160401,20160403,SC01,RB-19360,OFF-AR-10001953
CA-2016-166674,20160401,20160403,SC01,RB-19360,OFF-AR-10003156
CA-2016-166674,20160401,20160403,SC01,RB-19360,OFF-AR-10004974
CA-2016-166674,20160401,20160403,SC01,RB-19360,TEC-PH-10002365
CA-2017-147277,20171020,20171024,SC02,EB-13705,FUR-TA-10001539
CA-2017-147277,20171020,20171024,SC02,EB-13705,OFF-ST-10000142
CA-2016-100153,20161213,20161217,SC02,KH-16630,TEC-AC-10001772
US-2014-110674,20140212,20140218,SC02,SC-20095,FUR-CH-10000225
US-2016-157945,20160926,20161001,SC02,NF-18385,FUR-CH-10002331
US-2016-157945,20160926,20161001,SC02,NF-18385,OFF-EN-10001415
CA-2015-109638,20151215,20151222,SC02,JH-15985,OFF-AP-10002472
CA-2015-109638,20151215,20151222,SC02,JH-15985,TEC-AC-10004571
CA-2015-109638,20151215,20151222,SC02,JH-15985,OFF-BI-10001098
CA-2016-109869,20160422,20160429,SC02,TN-21040,FUR-FU-10000023
CA-2016-109869,20160422,20160429,SC02,TN-21040,FUR-TA-10001889
CA-2016-109869,20160422,20160429,SC02,TN-21040,OFF-BI-10000315
CA-2016-109869,20160422,20160429,SC02,TN-21040,OFF-SU-10003505
CA-2016-109869,20160422,20160429,SC02,TN-21040,OFF-AP-10002578
US-2015-101399,20150117,20150124,SC02,JS-15940,FUR-FU-10002918
CA-2017-154907,20170331,20170404,SC02,DS-13180,FUR-BO-10002824
US-2016-100419,20161216,20161220,SC01,CC-12670,OFF-BI-10002194
CA-2015-154144,20151220,20151224,SC02,MH-17785,OFF-PA-10004071
CA-2014-144666,20141109,20141111,SC01,JP-15520,OFF-ST-10002743
CA-2014-144666,20141109,20141111,SC01,JP-15520,FUR-BO-10001601
CA-2014-144666,20141109,20141111,SC01,JP-15520,TEC-PH-10002680
CA-2014-144666,20141109,20141111,SC01,JP-15520,OFF-ST-10001321
CA-2014-144666,20141109,20141111,SC01,JP-15520,OFF-PA-10001509
CA-2014-144666,20141109,20141111,SC01,JP-15520,OFF-PA-10003465
CA-2016-103891,20160712,20160719,SC02,KH-16690,TEC-PH-10000149
CA-2016-152632,20161027,20161102,SC02,JE-15475,FUR-FU-10002671
CA-2016-100790,20160626,20160702,SC02,JG-15805,OFF-AR-10003045
CA-2016-100790,20160626,20160702,SC02,JG-15805,OFF-ST-10000689
CA-2014-134677,20141006,20141010,SC02,XP-21865,TEC-AC-10001445
CA-2014-127691,20140722,20140727,SC02,EM-14065,OFF-AR-10002053
CA-2014-127691,20140722,20140727,SC02,EM-14065,TEC-AC-10002567
CA-2017-140963,20170610,20170613,FC01,MT-18070,OFF-LA-10003923
CA-2017-140963,20170610,20170613,FC01,MT-18070,FUR-BO-10001337
CA-2017-140963,20170610,20170613,FC01,MT-18070,TEC-PH-10001924
CA-2014-154627,20141029,20141031,FC01,SA-20830,TEC-PH-10001363
CA-2014-133753,20140609,20140613,SC01,CW-11905,TEC-PH-10000376
CA-2014-133753,20140609,20140613,SC01,CW-11905,TEC-AC-10000303
CA-2014-133753,20140609,20140613,SC01,CW-11905,OFF-AR-10001953
CA-2014-113362,20140914,20140919,SC02,AJ-10960,OFF-ST-10001809
CA-2014-113362,20140914,20140919,SC02,AJ-10960,OFF-EN-10003845
CA-2016-169166,20160509,20160514,SC02,SS-20590,TEC-AC-10000991
US-2016-120929,20160318,20160321,SC01,RO-19780,FUR-TA-10001857
CA-2015-134782,20151227,20151231,SC02,MD-17350,OFF-EN-10001434
CA-2016-126158,20160725,20160731,SC02,SC-20095,OFF-BI-10002498
CA-2016-126158,20160725,20160731,SC02,SC-20095,FUR-FU-10004864
CA-2016-126158,20160725,20160731,SC02,SC-20095,FUR-CH-10002602
CA-2016-126158,20160725,20160731,SC02,SC-20095,FUR-FU-10000073
US-2016-105578,20160530,20160604,SC02,MY-17380,OFF-BI-10001670
US-2016-105578,20160530,20160604,SC02,MY-17380,OFF-BI-10001658
US-2016-105578,20160530,20160604,SC02,MY-17380,FUR-CH-10001215
US-2016-105578,20160530,20160604,SC02,MY-17380,OFF-BI-10000831
US-2016-105578,20160530,20160604,SC02,MY-17380,OFF-PA-10000357
CA-2017-134978,20171112,20171115,SC01,EB-13705,OFF-BI-10003274
CA-2015-145352,20150316,20150322,SC02,CM-12385,OFF-AR-10001662
CA-2015-145352,20150316,20150322,SC02,CM-12385,OFF-AR-10003856
CA-2015-145352,20150316,20150322,SC02,CM-12385,OFF-ST-10001228
CA-2015-145352,20150316,20150322,SC02,CM-12385,OFF-BI-10003527
CA-2017-135307,20171126,20171127,FC01,LS-17245,FUR-FU-10001290
CA-2017-135307,20171126,20171127,FC01,LS-17245,TEC-AC-10002399
CA-2016-106341,20161020,20161023,FC01,LF-17185,OFF-AR-10002053
CA-2017-163405,20171221,20171225,SC02,BN-11515,OFF-AR-10003811
CA-2017-163405,20171221,20171225,SC02,BN-11515,OFF-AR-10001246
CA-2017-127432,20170122,20170127,SC02,AD-10180,TEC-CO-10003236
CA-2017-127432,20170122,20170127,SC02,AD-10180,OFF-ST-10004507
CA-2017-127432,20170122,20170127,SC02,AD-10180,OFF-PA-10001667
CA-2017-127432,20170122,20170127,SC02,AD-10180,OFF-ST-10004459
CA-2015-157812,20150322,20150326,SC02,DB-13210,TEC-AC-10000171
CA-2015-157812,20150322,20150326,SC02,DB-13210,OFF-ST-10000736
CA-2015-157812,20150322,20150326,SC02,DB-13210,OFF-BI-10000285
CA-2017-145142,20170123,20170125,FC01,MC-17605,FUR-TA-10001857
US-2016-139486,20160521,20160523,FC01,LH-17155,TEC-PH-10003555
US-2016-139486,20160521,20160523,FC01,LH-17155,TEC-AC-10003832
CA-2015-158792,20151226,20160102,SC02,BD-11605,OFF-FA-10002815
CA-2017-113558,20171021,20171026,SC02,PH-18790,FUR-CH-10003379
CA-2017-113558,20171021,20171026,SC02,PH-18790,FUR-FU-10001756
US-2015-138303,20150903,20150907,SC02,MG-18145,OFF-ST-10004963
US-2015-138303,20150903,20150907,SC02,MG-18145,OFF-SU-10002881
US-2015-138303,20150903,20150907,SC02,MG-18145,OFF-EN-10001335
CA-2015-102848,20151107,20151109,SC01,KB-16240,FUR-CH-10000595
US-2017-129441,20170907,20170911,SC02,JC-15340,FUR-FU-10000448
CA-2016-168753,20160529,20160601,SC01,RL-19615,TEC-PH-10000984
CA-2016-168753,20160529,20160601,SC01,RL-19615,OFF-BI-10002557
CA-2016-126613,20160710,20160716,SC02,AA-10375,OFF-ST-10001325
US-2017-122637,20170903,20170908,SC01,EP-13915,OFF-BI-10002429
CA-2015-147851,20151203,20151208,SC02,MP-17470,OFF-BI-10004528
CA-2015-134894,20151207,20151211,SC02,DK-12985,OFF-AP-10001271
CA-2015-134894,20151207,20151211,SC02,DK-12985,FUR-CH-10002647
CA-2014-140795,20140201,20140203,FC01,BD-11500,TEC-AC-10001432
CA-2016-136924,20160714,20160717,FC01,ES-14080,TEC-PH-10002262
US-2015-120161,20151218,20151223,SC02,LM-17065,OFF-ST-10001809
CA-2014-103849,20140511,20140516,SC02,PG-18895,TEC-AC-10001465
CA-2014-103849,20140511,20140516,SC02,PG-18895,TEC-PH-10002597
CA-2014-103849,20140511,20140516,SC02,PG-18895,FUR-FU-10000723
CA-2017-162929,20171119,20171122,FC01,AS-10135,OFF-BI-10000404
CA-2017-162929,20171119,20171122,FC01,AS-10135,OFF-PA-10002986
CA-2015-113173,20151115,20151117,SC01,DK-13225,OFF-ST-10000604
CA-2015-113173,20151115,20151117,SC01,DK-13225,OFF-BI-10004738
CA-2015-113173,20151115,20151117,SC01,DK-13225,OFF-SU-10001935
CA-2016-136406,20160415,20160417,SC01,BD-11320,FUR-CH-10002024
CA-2017-112774,20170911,20170912,FC01,RC-19960,FUR-FU-10003039
CA-2017-101945,20171124,20171128,SC02,GT-14710,OFF-FA-10004248
CA-2017-100650,20170629,20170703,SC01,DK-13225,OFF-ST-10001780
CA-2014-155852,20140303,20140307,SC01,AJ-10945,OFF-AR-10003560
CA-2016-113243,20160610,20160615,SC02,OT-18730,OFF-LA-10001297
CA-2016-113243,20160610,20160615,SC02,OT-18730,FUR-TA-10004256
CA-2016-113243,20160610,20160615,SC02,OT-18730,OFF-PA-10003441
CA-2017-118731,20171120,20171122,SC01,LP-17080,FUR-FU-10003347
CA-2017-118731,20171120,20171122,SC01,LP-17080,OFF-BI-10000069
CA-2014-145576,20140914,20140918,SC01,CA-12775,OFF-AP-10003914
CA-2014-145576,20140914,20140918,SC01,CA-12775,FUR-FU-10004020
CA-2015-130736,20151207,20151209,FC01,JF-15490,OFF-FA-10003467
CA-2015-130736,20151207,20151209,FC01,JF-15490,OFF-LA-10000634
CA-2017-137099,20171207,20171210,FC01,FP-14320,TEC-PH-10002496
CA-2017-156951,20171001,20171008,SC02,EB-13840,OFF-PA-10004530
CA-2017-156951,20171001,20171008,SC02,EB-13840,OFF-BI-10001107
CA-2017-156951,20171001,20171008,SC02,EB-13840,OFF-PA-10004451
CA-2017-156951,20171001,20171008,SC02,EB-13840,FUR-CH-10004997
CA-2017-164826,20171228,20180104,SC02,JF-15415,OFF-LA-10001297
CA-2017-164826,20171228,20180104,SC02,JF-15415,OFF-FA-10000585
CA-2017-164826,20171228,20180104,SC02,JF-15415,OFF-BI-10001922
CA-2017-164826,20171228,20180104,SC02,JF-15415,TEC-PH-10000347
CA-2016-127250,20161103,20161107,SC02,SF-20200,OFF-AR-10003394
CA-2015-149713,20150918,20150922,SC01,TG-21640,OFF-PA-10004530
CA-2015-149713,20150918,20150922,SC01,TG-21640,OFF-PA-10001450
CA-2015-149713,20150918,20150922,SC01,TG-21640,OFF-SU-10001574
CA-2017-118640,20170720,20170726,SC02,CS-11950,OFF-ST-10002974
CA-2017-118640,20170720,20170726,SC02,CS-11950,FUR-FU-10001475
CA-2015-132906,20150910,20150914,SC02,CC-12145,OFF-SU-10004498
CA-2017-145233,20171201,20171205,SC02,DV-13465,TEC-PH-10004977
CA-2017-145233,20171201,20171205,SC02,DV-13465,TEC-PH-10000586
CA-2017-145233,20171201,20171205,SC02,DV-13465,OFF-AP-10000358
CA-2017-145233,20171201,20171205,SC02,DV-13465,OFF-BI-10002764
CA-2017-145233,20171201,20171205,SC02,DV-13465,TEC-PH-10001254
CA-2015-128139,20150703,20150709,SC02,BD-11725,FUR-CH-10003956
CA-2015-128139,20150703,20150709,SC02,BD-11725,OFF-LA-10003930
US-2016-156986,20160320,20160324,SC02,ZC-21910,TEC-PH-10003800
US-2016-156986,20160320,20160324,SC02,ZC-21910,OFF-PA-10002005
US-2016-156986,20160320,20160324,SC02,ZC-21910,OFF-BI-10002498
US-2016-156986,20160320,20160324,SC02,ZC-21910,OFF-PA-10004101
CA-2014-135405,20140109,20140113,SC02,MS-17830,OFF-AR-10004078
CA-2014-135405,20140109,20140113,SC02,MS-17830,TEC-AC-10001266
CA-2014-131450,20140808,20140815,SC02,LR-16915,OFF-AP-10004708
CA-2014-131450,20140808,20140815,SC02,LR-16915,TEC-CO-10004115
CA-2014-131450,20140808,20140815,SC02,LR-16915,TEC-PH-10002398
CA-2014-131450,20140808,20140815,SC02,LR-16915,FUR-FU-10001979
CA-2016-120180,20160714,20160716,FC01,TP-21130,OFF-SU-10004115
US-2016-100720,20160716,20160721,SC02,CK-12205,TEC-PH-10001425
US-2016-100720,20160716,20160721,SC02,CK-12205,TEC-PH-10003963
US-2016-100720,20160716,20160721,SC02,CK-12205,OFF-SU-10001574
CA-2014-149958,20140315,20140319,SC02,AS-10240,OFF-ST-10001490
CA-2014-149958,20140315,20140319,SC02,AS-10240,FUR-FU-10001756
CA-2014-149958,20140315,20140319,SC02,AS-10240,OFF-BI-10000773
CA-2014-149958,20140315,20140319,SC02,AS-10240,OFF-BI-10001543
CA-2014-149958,20140315,20140319,SC02,AS-10240,OFF-PA-10002120
US-2014-105767,20140523,20140527,SC02,AR-10510,OFF-BI-10000848
US-2014-105767,20140523,20140527,SC02,AR-10510,OFF-AR-10001246
US-2014-105767,20140523,20140527,SC02,AR-10510,TEC-PH-10003092
CA-2016-161816,20160428,20160501,FC01,NB-18655,TEC-PH-10003012
CA-2016-161816,20160428,20160501,FC01,NB-18655,OFF-LA-10004345
CA-2016-121223,20160911,20160913,SC01,GD-14590,OFF-PA-10001204
CA-2016-121223,20160911,20160913,SC01,GD-14590,TEC-PH-10004667
CA-2017-138611,20171114,20171117,SC01,CK-12595,TEC-PH-10000011
CA-2017-138611,20171114,20171117,SC01,CK-12595,OFF-BI-10002949
CA-2017-117947,20170818,20170823,SC01,NG-18355,FUR-FU-10003849
CA-2017-117947,20170818,20170823,SC01,NG-18355,FUR-FU-10000010
CA-2017-117947,20170818,20170823,SC01,NG-18355,OFF-BI-10002824
CA-2017-117947,20170818,20170823,SC01,NG-18355,TEC-PH-10002538
CA-2017-117947,20170818,20170823,SC01,NG-18355,FUR-FU-10000521
US-2014-111171,20141226,20141231,SC02,CA-12265,OFF-BI-10002103
CA-2015-138009,20151129,20151203,SC02,SF-20965,FUR-CH-10004853
CA-2015-138009,20151129,20151203,SC02,SF-20965,OFF-AP-10000179
CA-2015-138009,20151129,20151203,SC02,SF-20965,OFF-ST-10001272
CA-2015-138009,20151129,20151203,SC02,SF-20965,OFF-AR-10004042
CA-2017-163020,20170915,20170919,SC02,MO-17800,FUR-FU-10000221
CA-2017-153787,20170519,20170523,SC02,AT-10735,OFF-AP-10001563
CA-2017-133431,20171217,20171221,SC02,LC-17140,OFF-BI-10000605
CA-2017-133431,20171217,20171221,SC02,LC-17140,OFF-PA-10002615
US-2016-135720,20161211,20161213,SC01,FM-14380,OFF-ST-10001963
US-2016-135720,20161211,20161213,SC01,FM-14380,TEC-AC-10001267
US-2016-135720,20161211,20161213,SC01,FM-14380,TEC-PH-10002103
CA-2017-144694,20170924,20170926,SC01,BD-11605,TEC-AC-10002857
CA-2017-144694,20170924,20170926,SC01,BD-11605,OFF-LA-10003930
CA-2015-168004,20151004,20151009,SC01,DJ-13420,FUR-CH-10001482
US-2016-123470,20160815,20160821,SC02,ME-17725,OFF-BI-10001989
US-2016-123470,20160815,20160821,SC02,ME-17725,OFF-AP-10003287
CA-2016-115917,20160520,20160525,SC02,RB-19465,FUR-FU-10000576
CA-2016-115917,20160520,20160525,SC02,RB-19465,OFF-BI-10004728
CA-2016-147067,20161218,20161222,SC02,JD-16150,FUR-FU-10000732
CA-2017-167913,20170730,20170803,SC01,JL-15835,OFF-ST-10000585
CA-2017-167913,20170730,20170803,SC01,JL-15835,OFF-LA-10002787
CA-2017-106103,20170610,20170615,SC02,SC-20305,TEC-AC-10003832
US-2017-127719,20170721,20170725,SC02,TW-21025,OFF-PA-10001934
CA-2017-126221,20171230,20180105,SC02,CC-12430,OFF-AP-10002457
CA-2016-103947,20160401,20160408,SC02,BB-10990,OFF-FA-10003112
CA-2016-103947,20160401,20160408,SC02,BB-10990,OFF-AP-10002350
CA-2016-160745,20161211,20161216,SC01,AR-10825,FUR-FU-10001935
CA-2016-160745,20161211,20161216,SC01,AR-10825,TEC-PH-10003273
CA-2016-160745,20161211,20161216,SC01,AR-10825,TEC-AC-10001142
CA-2016-132661,20161023,20161029,SC02,SR-20740,OFF-PA-10000482
CA-2017-140844,20170619,20170623,SC02,AR-10405,OFF-PA-10003892
CA-2017-140844,20170619,20170623,SC02,AR-10405,TEC-AC-10001101
CA-2016-137239,20160822,20160828,SC02,CR-12730,OFF-AP-10002439
CA-2016-137239,20160822,20160828,SC02,CR-12730,OFF-BI-10002827
CA-2016-137239,20160822,20160828,SC02,CR-12730,OFF-EN-10002230
US-2016-156097,20160919,20160919,SD01,EH-14125,FUR-CH-10001215
US-2016-156097,20160919,20160919,SD01,EH-14125,OFF-BI-10004654
CA-2015-146563,20150824,20150828,SC02,CB-12025,OFF-ST-10001490
CA-2015-146563,20150824,20150828,SC02,CB-12025,OFF-ST-10001511
CA-2015-146563,20150824,20150828,SC02,CB-12025,FUR-TA-10001768
CA-2015-146563,20150824,20150828,SC02,CB-12025,OFF-BI-10003981
CA-2016-123666,20160326,20160330,SC02,SP-20545,OFF-ST-10001522
CA-2016-143308,20161104,20161104,SD01,RC-19825,OFF-FA-10000621
CA-2017-132682,20170608,20170610,SC01,TH-21235,OFF-SU-10004231
CA-2017-132682,20170608,20170610,SC01,TH-21235,OFF-PA-10000474
CA-2017-132682,20170608,20170610,SC01,TH-21235,TEC-PH-10004042
CA-2014-156314,20141224,20141226,FC01,RP-19390,FUR-FU-10003096
US-2017-106663,20170609,20170613,SC02,MO-17800,FUR-FU-10002759
US-2017-106663,20170609,20170613,SC02,MO-17800,FUR-TA-10000688
US-2017-106663,20170609,20170613,SC02,MO-17800,OFF-PA-10002377
CA-2017-111178,20170615,20170622,SC02,TD-20995,OFF-AR-10001954
CA-2017-130351,20171205,20171208,FC01,RB-19570,OFF-AP-10004532
CA-2017-130351,20171205,20171208,FC01,RB-19570,OFF-PA-10002137
CA-2017-130351,20171205,20171208,FC01,RB-19570,TEC-AC-10003832
US-2017-119438,20170318,20170323,SC02,CD-11980,OFF-AP-10000804
US-2017-119438,20170318,20170323,SC02,CD-11980,TEC-AC-10003614
US-2017-119438,20170318,20170323,SC02,CD-11980,FUR-FU-10003553
US-2017-119438,20170318,20170323,SC02,CD-11980,OFF-BI-10004632
CA-2016-164511,20161119,20161124,SC02,DJ-13630,OFF-BI-10003305
CA-2016-164511,20161119,20161124,SC02,DJ-13630,OFF-ST-10002583
CA-2016-164511,20161119,20161124,SC02,DJ-13630,OFF-ST-10004507
US-2017-168116,20171104,20171104,SD01,GT-14635,TEC-MA-10004125
US-2017-168116,20171104,20171104,SD01,GT-14635,OFF-AP-10002457
CA-2014-157784,20140705,20140708,FC01,MC-17845,TEC-AC-10003911
CA-2014-157784,20140705,20140708,FC01,MC-17845,OFF-LA-10001934
CA-2014-157784,20140705,20140708,FC01,MC-17845,OFF-PA-10000304
CA-2017-161480,20171225,20171229,SC02,RA-19285,FUR-BO-10004015
US-2014-117135,20140621,20140623,SC01,NP-18325,FUR-FU-10004071
US-2014-117135,20140621,20140623,SC01,NP-18325,TEC-PH-10002033
US-2014-117135,20140621,20140623,SC01,NP-18325,OFF-ST-10002444
CA-2015-131534,20150328,20150402,SC02,AB-10165,TEC-AC-10002253
CA-2015-131534,20150328,20150402,SC02,AB-10165,OFF-PA-10000743
CA-2015-119291,20150514,20150517,FC01,JO-15550,OFF-AR-10003373
CA-2015-119291,20150514,20150517,FC01,JO-15550,OFF-LA-10002312
CA-2015-119291,20150514,20150517,FC01,JO-15550,OFF-EN-10000927
CA-2015-119291,20150514,20150517,FC01,JO-15550,OFF-LA-10003510
CA-2015-119291,20150514,20150517,FC01,JO-15550,OFF-AR-10001118
CA-2015-119291,20150514,20150517,FC01,JO-15550,OFF-BI-10001575
CA-2015-119291,20150514,20150517,FC01,JO-15550,OFF-BI-10001982
CA-2017-114552,20170902,20170908,SC02,Dl-13600,FUR-FU-10002960
CA-2016-163755,20161104,20161108,SC01,AS-10285,FUR-FU-10003394
CA-2015-142027,20150409,20150414,SC02,JK-15370,FUR-TA-10002774
