customer_id,dim_segment_id,dim_city_id,dim_state_id,dim_region_id
TT-21220,SG01,C375,S02,R02
KN-16705,SG03,C393,S06,R03
FO-14305,SG01,C390,S03,R01
GA-14725,SG01,C09,S02,R02
NC-18415,SG01,C467,S02,R02
JF-15190,SG01,C92,S30,R04
GT-14710,SG01,C156,S09,R03
KM-16660,SG01,C50,S02,R02
PJ-18835,SG02,C09,S02,R02
AC-10660,SG01,C09,S02,R02
JG-15310,SG02,C86,S02,R02
RM-19375,SG01,C39,S33,R01
EK-13795,SG03,C09,S02,R02
RD-19585,SG01,C02,S02,R02
CV-12805,SG02,C11,S10,R04
AG-10330,SG01,C252,S27,R03
GM-14440,SG01,C02,S02,R02
MC-17605,SG02,C122,S03,R01
ES-14020,SG01,C13,S06,R03
MM-17920,SG01,C25,S18,R01
MH-17440,SG02,C21,S16,R04
NZ-18565,SG03,C25,S26,R03
GB-14575,SG01,C30,S21,R01
DB-13270,SG03,C33,S22,R02
JK-15625,SG01,C11,S10,R04
AM-10705,SG01,C468,S11,R03
MW-18220,SG01,C05,S05,R02
AG-10330,SG01,C13,S06,R03
RA-19915,SG01,C39,S15,R03
SB-20185,SG01,C149,S11,R03
PK-19075,SG01,C340,S02,R02
SV-20935,SG01,C39,S25,R04
MG-17650,SG03,C293,S25,R04
CM-12445,SG01,C13,S06,R03
ME-18010,SG02,C293,S25,R04
YS-21880,SG02,C05,S05,R02
MB-17305,SG01,C469,S05,R02
AS-10240,SG01,C333,S02,R02
MC-17425,SG02,C21,S16,R04
PG-18820,SG01,C104,S01,R01
JS-16030,SG01,C150,S13,R03
JB-16000,SG01,C02,S02,R02
DK-12985,SG01,C470,S19,R01
JF-15490,SG01,C33,S22,R02
PO-18850,SG01,C219,S06,R03
BT-11530,SG03,C139,S25,R04
NW-18400,SG01,C471,S24,R03
JF-15415,SG01,C05,S05,R02
AC-10420,SG02,C11,S10,R04
HA-14905,SG01,C50,S02,R02
LO-17170,SG02,C04,S39,R04
DP-13390,SG03,C30,S19,R01
CR-12580,SG03,C235,S05,R02
KB-16405,SG03,C05,S05,R02
ML-17410,SG01,C39,S15,R03
MC-17575,SG01,C23,S11,R03
VM-21685,SG03,C420,S33,R01
VW-21775,SG02,C123,S20,R01
GK-14620,SG02,C244,S06,R03
AT-10435,SG03,C77,S03,R01
AR-10825,SG02,C39,S25,R04
JH-15820,SG01,C21,S16,R04
RA-19285,SG01,C103,S15,R03
RO-19780,SG01,C05,S05,R02
LR-17035,SG02,C86,S16,R04
MK-17905,SG02,C180,S11,R03
YS-21880,SG02,C39,S33,R01
JH-15910,SG01,C252,S27,R03
AT-10735,SG01,C317,S19,R01
RM-19675,SG03,C472,S32,R04
BB-11545,SG02,C183,S02,R02
AS-10285,SG02,C473,S11,R03
DK-13375,SG01,C05,S05,R02
JH-15910,SG01,C75,S25,R04
JK-15205,SG01,C293,S25,R04
EH-13765,SG02,C02,S02,R02
VW-21775,SG02,C81,S25,R04
CG-12040,SG03,C466,S19,R01
EB-13705,SG02,C09,S02,R02
NF-18595,SG03,C456,S02,R02
ME-17725,SG01,C128,S18,R01
AZ-10750,SG01,C02,S02,R02
RF-19345,SG02,C21,S16,R04
AJ-10780,SG02,C474,S32,R04
SF-20965,SG02,C71,S02,R02
MZ-17335,SG03,C09,S02,R02
SB-20170,SG01,C23,S11,R03
AH-10210,SG01,C62,S06,R03
NK-18490,SG03,C332,S06,R03
AI-10855,SG01,C21,S16,R04
TP-21565,SG02,C475,S22,R02
LW-17125,SG01,C476,S02,R02
NG-18355,SG02,C55,S30,R04
NG-18355,SG02,C26,S13,R03
EB-13750,SG02,C230,S02,R02
SP-20860,SG02,C109,S03,R01
SP-20545,SG02,C146,S16,R04
RB-19795,SG03,C298,S13,R03
DB-13660,SG01,C47,S14,R04
NB-18655,SG02,C09,S02,R02
XP-21865,SG01,C18,S13,R03
MH-17455,SG01,C21,S16,R04
BG-11740,SG01,C02,S02,R02
DB-13660,SG01,C153,S25,R04
EM-14140,SG03,C47,S14,R04
RB-19465,SG03,C21,S16,R04
PO-18850,SG01,C09,S02,R02
AG-10900,SG01,C62,S06,R03
BF-11275,SG02,C101,S03,R01
HG-14845,SG01,C11,S10,R04
BS-11590,SG02,C21,S16,R04
JD-16015,SG01,C11,S10,R04
CS-12250,SG02,C05,S05,R02
FC-14245,SG03,C02,S02,R02
SE-20110,SG01,C25,S22,R02
CK-12205,SG01,C477,S05,R02
DS-13030,SG03,C21,S16,R04
SA-20830,SG01,C50,S02,R02
TP-21565,SG02,C56,S06,R03
LA-16780,SG02,C27,S19,R01
AW-10930,SG03,C11,S10,R04
BP-11230,SG01,C02,S02,R02
DB-13360,SG03,C417,S30,R04
PC-19000,SG03,C433,S17,R02
TB-21595,SG01,C25,S25,R04
TB-21250,SG01,C90,S06,R03
MV-18190,SG01,C67,S13,R03
DK-12835,SG02,C25,S18,R01
PK-19075,SG01,C21,S16,R04
AH-10120,SG03,C62,S06,R03
GM-14455,SG03,C04,S39,R04
BD-11725,SG01,C241,S29,R01
RM-19375,SG01,C254,S04,R01
BW-11110,SG02,C259,S05,R02
AH-10120,SG03,C104,S01,R01
DR-12940,SG03,C390,S03,R01
DL-13495,SG02,C433,S17,R02
BD-11620,SG01,C11,S10,R04
HW-14935,SG02,C252,S27,R03
JO-15145,SG02,C447,S08,R02
RD-19660,SG03,C183,S02,R02
DO-13645,SG01,C105,S32,R04
CC-12370,SG01,C11,S10,R04
SH-20395,SG01,C109,S04,R01
FC-14335,SG02,C23,S11,R03
JG-15160,SG01,C450,S46,R02
LC-16885,SG01,C244,S06,R03
CC-12220,SG01,C21,S16,R04
BW-11110,SG02,C21,S16,R04
JJ-15445,SG01,C23,S11,R03
TT-21460,SG03,C13,S06,R03
EH-13990,SG01,C256,S30,R04
PR-18880,SG01,C478,S11,R03
BT-11680,SG01,C13,S06,R03
EC-14050,SG01,C09,S02,R02
SP-20650,SG02,C21,S16,R04
AJ-10780,SG02,C249,S40,R04
AS-10630,SG03,C104,S01,R01
AA-10375,SG01,C466,S19,R01
DB-13270,SG03,C206,S35,R04
CC-12100,SG03,C67,S13,R03
VT-21700,SG03,C13,S06,R03
DB-13060,SG01,C30,S19,R01
BS-11590,SG02,C11,S10,R04
NR-18550,SG01,C96,S03,R01
KN-16390,SG02,C21,S16,R04
JW-16075,SG01,C109,S04,R01
MF-18250,SG02,C11,S10,R04
FA-14230,SG02,C334,S03,R01
KH-16510,SG01,C13,S06,R03
SS-20515,SG03,C104,S01,R01
LC-17050,SG01,C65,S25,R04
VW-21775,SG02,C21,S16,R04
LD-16855,SG02,C23,S11,R03
SP-20545,SG02,C11,S10,R04
DK-13150,SG02,C21,S16,R04
FC-14245,SG03,C09,S02,R02
RD-19480,SG01,C09,S02,R02
AR-10540,SG01,C26,S13,R03
CC-12100,SG03,C11,S10,R04
CA-11965,SG02,C100,S35,R04
BT-11530,SG03,C21,S16,R04
MG-17875,SG03,C237,S06,R03
TP-21130,SG01,C31,S12,R03
GT-14710,SG01,C199,S16,R04
FH-14365,SG02,C290,S19,R01
HK-14890,SG02,C47,S14,R04
DP-13000,SG01,C139,S25,R04
VF-21715,SG03,C309,S11,R03
GH-14410,SG03,C70,S12,R03
JH-16180,SG01,C21,S16,R04
RB-19465,SG03,C02,S02,R02
LS-16975,SG03,C23,S11,R03
EB-13750,SG02,C199,S16,R04
DK-12835,SG02,C44,S02,R02
SC-20260,SG02,C82,S06,R03
CT-11995,SG01,C105,S32,R04
CB-12025,SG01,C436,S06,R03
KM-16720,SG01,C13,S06,R03
RD-19720,SG01,C05,S05,R02
BP-11050,SG02,C136,S31,R04
EJ-13720,SG01,C02,S02,R02
RO-19780,SG01,C82,S18,R01
MS-17530,SG01,C05,S05,R02
DW-13585,SG02,C157,S05,R02
AM-10705,SG01,C128,S18,R01
BG-11740,SG01,C479,S03,R01
KB-16585,SG02,C09,S02,R02
SV-20815,SG02,C246,S15,R03
GG-14650,SG02,C39,S25,R04
SV-20785,SG01,C109,S03,R01
ON-18715,SG02,C184,S40,R04
RA-19945,SG01,C480,S23,R02
SV-20785,SG01,C158,S02,R02
KB-16585,SG02,C184,S40,R04
AG-10495,SG02,C02,S02,R02
JK-16090,SG01,C104,S01,R01
MV-18190,SG01,C02,S02,R02
CP-12085,SG02,C25,S26,R03
VP-21760,SG02,C09,S02,R02
PM-18940,SG01,C481,S06,R03
TB-21400,SG01,C21,S16,R04
EH-13990,SG01,C235,S05,R02
GW-14605,SG01,C21,S16,R04
NP-18685,SG03,C482,S04,R01
JE-15715,SG01,C05,S05,R02
BE-11455,SG03,C25,S26,R03
MB-18085,SG01,C36,S04,R01
RP-19390,SG01,C21,S16,R04
AJ-10780,SG02,C161,S25,R04
PO-18865,SG01,C246,S15,R03
WB-21850,SG01,C253,S22,R02
MP-18175,SG03,C25,S22,R02
BF-11020,SG02,C82,S06,R03
KM-16375,SG03,C24,S17,R02
DB-13405,SG01,C105,S32,R04
OT-18730,SG01,C174,S18,R01
JS-15880,SG01,C219,S06,R03
CA-12775,SG01,C220,S31,R04
MH-18115,SG03,C39,S33,R01
RB-19645,SG02,C02,S02,R02
SB-20290,SG02,C71,S02,R02
TW-21025,SG03,C263,S18,R01
DL-13330,SG01,C105,S15,R03
SD-20485,SG03,C43,S17,R02
TB-21055,SG01,C256,S30,R04
DP-13390,SG03,C48,S07,R03
MC-18100,SG01,C42,S11,R03
HG-15025,SG01,C02,S02,R02
CM-11815,SG02,C09,S02,R02
RP-19855,SG02,C13,S06,R03
LS-17200,SG02,C159,S07,R03
DR-12940,SG03,C336,S29,R01
CC-12475,SG01,C249,S40,R04
SS-20515,SG03,C48,S07,R03
JF-15190,SG01,C21,S16,R04
SW-20455,SG01,C71,S02,R02
SG-20470,SG01,C482,S04,R01
CS-12355,SG01,C86,S02,R02
SC-20695,SG02,C03,S03,R01
BF-11170,SG03,C249,S40,R04
GZ-14470,SG01,C483,S28,R02
SP-20650,SG02,C281,S02,R02
PJ-19015,SG01,C39,S25,R04
DB-13060,SG01,C243,S11,R03
CK-12325,SG03,C323,S37,R01
SF-20065,SG01,C484,S04,R01
DP-13105,SG02,C02,S02,R02
VM-21835,SG01,C463,S39,R04
SF-20200,SG01,C05,S05,R02
MF-17665,SG02,C101,S03,R01
BV-11245,SG02,C215,S19,R01
KE-16420,SG02,C35,S23,R02
EM-14200,SG03,C101,S03,R01
BT-11680,SG01,C09,S02,R02
PO-18850,SG01,C02,S02,R02
SP-20860,SG02,C19,S39,R04
CS-12355,SG01,C66,S25,R04
KB-16600,SG02,C21,S16,R04
AA-10375,SG01,C21,S16,R04
BP-11155,SG01,C268,S31,R04
TC-21145,SG02,C81,S31,R04
BG-11035,SG01,C248,S04,R01
DB-12970,SG02,C21,S16,R04
SJ-20215,SG01,C23,S11,R03
CS-12175,SG02,C81,S31,R04
NC-18535,SG02,C43,S17,R02
CW-11905,SG03,C02,S02,R02
PT-19090,SG01,C53,S06,R03
CL-12700,SG03,C21,S16,R04
HF-14995,SG01,C249,S40,R04
JC-15775,SG01,C11,S10,R04
JH-15910,SG01,C119,S33,R01
CC-12610,SG02,C29,S04,R01
IM-15055,SG01,C44,S02,R02
BF-11170,SG03,C302,S02,R02
CS-12355,SG01,C55,S30,R04
MC-17605,SG02,C23,S11,R03
MC-18100,SG01,C13,S06,R03
LW-16825,SG02,C43,S17,R02
KH-16510,SG01,C226,S02,R02
RB-19645,SG02,C119,S33,R01
GD-14590,SG02,C232,S05,R02
EB-13705,SG02,C13,S06,R03
PS-18760,SG01,C11,S10,R04
GH-14425,SG01,C05,S05,R02
LO-17170,SG02,C98,S11,R03
CS-12505,SG01,C02,S02,R02
YS-21880,SG02,C123,S20,R01
TC-20980,SG02,C241,S15,R03
PW-19030,SG02,C21,S16,R04
DP-13165,SG01,C23,S11,R03
BM-11575,SG02,C485,S02,R02
DL-13495,SG02,C303,S02,R02
BF-10975,SG02,C220,S31,R04
FC-14335,SG02,C171,S02,R02
MP-18175,SG03,C22,S25,R04
AJ-10795,SG02,C25,S18,R01
BC-11125,SG03,C486,S02,R02
RS-19420,SG02,C02,S02,R02
NP-18670,SG01,C43,S17,R02
BT-11440,SG01,C437,S11,R03
JO-15145,SG02,C48,S07,R03
MF-18250,SG02,C291,S37,R01
MY-17380,SG02,C53,S06,R03
SC-20230,SG02,C02,S02,R02
RF-19345,SG02,C23,S11,R03
SG-20080,SG01,C05,S05,R02
TB-21520,SG01,C487,S06,R03
MM-17920,SG01,C270,S18,R01
CG-12520,SG01,C62,S06,R03
TW-21025,SG03,C05,S05,R02
BD-11320,SG01,C32,S12,R03
HA-14905,SG01,C25,S25,R04
LL-16840,SG01,C02,S02,R02
SS-20140,SG02,C39,S33,R01
CK-12205,SG01,C81,S25,R04
VS-21820,SG01,C15,S11,R03
TN-21040,SG03,C21,S16,R04
HR-14830,SG02,C102,S02,R02
JS-15595,SG02,C23,S11,R03
BN-11470,SG02,C72,S02,R02
AR-10405,SG02,C150,S13,R03
SW-20455,SG01,C05,S05,R02
JE-16165,SG02,C311,S21,R01
LH-16900,SG01,C39,S25,R04
VG-21790,SG01,C05,S05,R02
EM-13960,SG01,C09,S02,R02
EM-13825,SG02,C02,S02,R02
JH-15910,SG01,C488,S03,R01
NP-18700,SG01,C23,S11,R03
SH-20635,SG02,C302,S02,R02
BM-11785,SG01,C05,S05,R02
HG-14965,SG02,C11,S10,R04
BM-11140,SG01,C444,S02,R02
PS-19045,SG03,C21,S16,R04
MS-17710,SG01,C110,S20,R01
JL-15235,SG01,C21,S16,R04
KM-16660,SG01,C02,S02,R02
RD-19900,SG01,C09,S02,R02
ST-20530,SG01,C11,S10,R04
BP-11095,SG02,C237,S06,R03
TA-21385,SG03,C23,S11,R03
PS-18760,SG01,C237,S06,R03
NP-18700,SG01,C05,S05,R02
SC-20260,SG02,C21,S16,R04
RD-19930,SG01,C02,S02,R02
TH-21115,SG02,C47,S14,R04
JO-15550,SG03,C44,S02,R02
ZC-21910,SG01,C35,S11,R03
GK-14620,SG02,C62,S06,R03
HM-14980,SG01,C02,S02,R02
LS-16945,SG02,C02,S02,R02
AR-10570,SG01,C39,S33,R01
RH-19510,SG03,C09,S02,R02
TB-21190,SG03,C170,S02,R02
JD-15895,SG02,C30,S21,R01
MP-17965,SG02,C21,S16,R04
JB-16000,SG01,C469,S05,R02
CC-12145,SG01,C13,S06,R03
CY-12745,SG02,C24,S17,R02
EP-13915,SG01,C187,S37,R01
DL-13315,SG01,C119,S33,R01
SO-20335,SG01,C02,S02,R02
BP-11095,SG02,C21,S16,R04
JA-15970,SG01,C67,S13,R03
BB-11545,SG02,C03,S03,R01
DK-13375,SG01,C489,S06,R03
RH-19600,SG01,C410,S18,R01
AG-10300,SG02,C99,S34,R02
JB-15400,SG02,C180,S11,R03
BC-11125,SG03,C230,S02,R02
KC-16675,SG02,C104,S01,R01
DR-12940,SG03,C490,S11,R03
DW-13195,SG02,C02,S02,R02
ME-18010,SG02,C397,S06,R03
JF-15490,SG01,C21,S16,R04
SP-20860,SG02,C23,S11,R03
KN-16390,SG02,C25,S25,R04
DB-12910,SG03,C163,S02,R02
FM-14215,SG02,C103,S01,R01
AP-10915,SG01,C61,S23,R02
RD-19585,SG01,C21,S16,R04
MC-17575,SG01,C10,S09,R03
EB-13750,SG02,C21,S16,R04
JE-15610,SG02,C71,S02,R02
CS-11860,SG01,C122,S03,R01
PB-19105,SG01,C215,S33,R01
AT-10735,SG01,C21,S16,R04
SV-20365,SG01,C11,S10,R04
PJ-18835,SG02,C62,S06,R03
NM-18445,SG03,C04,S02,R02
TR-21325,SG01,C317,S19,R01
BF-11005,SG03,C35,S23,R02
WB-21850,SG01,C126,S02,R02
KH-16630,SG02,C214,S08,R02
KL-16645,SG01,C25,S22,R02
MG-17890,SG03,C128,S22,R02
JF-15355,SG01,C31,S16,R04
AS-10285,SG02,C62,S06,R03
CK-12205,SG01,C393,S06,R03
JM-15580,SG01,C05,S05,R02
JE-15715,SG01,C36,S04,R01
AR-10825,SG02,C04,S02,R02
AH-10075,SG02,C143,S10,R04
GA-14515,SG01,C02,S02,R02
JF-15415,SG01,C307,S34,R02
CC-12685,SG01,C01,S01,R01
JF-15565,SG01,C28,S11,R03
CD-11980,SG01,C21,S16,R04
DF-13135,SG01,C21,S16,R04
SM-20005,SG01,C49,S17,R02
SG-20890,SG02,C113,S06,R03
LH-16750,SG01,C11,S10,R04
EJ-14155,SG01,C158,S02,R02
KH-16330,SG02,C47,S25,R04
KM-16720,SG01,C21,S16,R04
LW-16990,SG02,C01,S34,R02
IG-15085,SG01,C05,S05,R02
GG-14650,SG02,C05,S05,R02
MM-18280,SG02,C215,S19,R01
SO-20335,SG01,C05,S05,R02
MF-18250,SG02,C21,S16,R04
JG-15160,SG01,C119,S33,R01
JM-16195,SG01,C47,S14,R04
PK-19075,SG01,C317,S19,R01
TT-21460,SG03,C103,S15,R03
SS-20875,SG01,C101,S03,R01
TG-21640,SG01,C491,S26,R03
HP-14815,SG03,C174,S18,R01
MH-17290,SG03,C11,S10,R04
CB-12415,SG01,C86,S16,R04
VD-21670,SG01,C13,S06,R03
SR-20425,SG03,C429,S20,R01
AG-10330,SG01,C124,S17,R02
BP-11095,SG02,C109,S04,R01
JW-16075,SG01,C23,S11,R03
LH-16900,SG01,C39,S33,R01
KT-16480,SG01,C335,S31,R04
CC-12220,SG01,C02,S02,R02
BF-11170,SG03,C23,S11,R03
MS-17770,SG01,C103,S18,R01
AH-10030,SG02,C22,S16,R04
CK-12595,SG01,C206,S35,R04
NP-18325,SG01,C09,S02,R02
SG-20605,SG01,C09,S02,R02
HK-14890,SG02,C13,S06,R03
MY-18295,SG02,C11,S10,R04
RC-19960,SG01,C249,S40,R04
JO-15145,SG02,C418,S33,R01
MW-18220,SG01,C153,S25,R04
NZ-18565,SG03,C02,S02,R02
JM-15250,SG01,C249,S40,R04
DW-13480,SG03,C71,S02,R02
JK-15205,SG01,C147,S03,R01
JS-15880,SG01,C119,S33,R01
HF-14995,SG01,C03,S03,R01
VB-21745,SG02,C31,S16,R04
MG-17890,SG03,C491,S11,R03
BO-11425,SG01,C21,S16,R04
CM-12115,SG01,C09,S02,R02
LC-16930,SG02,C43,S17,R02
MC-17275,SG01,C492,S02,R02
HW-14935,SG02,C67,S13,R03
LC-16870,SG01,C09,S02,R02
BP-11290,SG01,C11,S10,R04
TG-21310,SG01,C21,S16,R04
MC-18100,SG01,C23,S11,R03
RB-19360,SG01,C09,S02,R02
ES-14080,SG02,C11,S10,R04
RD-19720,SG01,C09,S02,R02
SC-20380,SG01,C55,S30,R04
GB-14575,SG01,C21,S16,R04
SC-20305,SG01,C50,S02,R02
JF-15355,SG01,C46,S02,R02
TP-21415,SG01,C11,S10,R04
RL-19615,SG01,C02,S02,R02
SB-20170,SG01,C02,S02,R02
JS-15595,SG02,C39,S25,R04
BP-11155,SG01,C02,S02,R02
EM-13825,SG02,C390,S03,R01
SC-20695,SG02,C44,S13,R03
EM-14140,SG03,C385,S07,R03
GZ-14545,SG02,C303,S02,R02
ML-17395,SG02,C11,S10,R04
PG-18895,SG01,C25,S18,R01
DK-12835,SG02,C13,S06,R03
SJ-20215,SG01,C30,S19,R01
AG-10675,SG01,C04,S04,R01
EB-13975,SG02,C248,S04,R01
AW-10930,SG03,C434,S38,R02
JK-16120,SG03,C03,S03,R01
TC-21535,SG03,C09,S02,R02
TH-21235,SG02,C421,S17,R02
PW-19240,SG01,C30,S40,R04
GH-14410,SG03,C421,S17,R02
JK-15730,SG01,C23,S11,R03
LC-17140,SG01,C139,S25,R04
BS-11365,SG02,C269,S27,R03
AG-10525,SG02,C13,S06,R03
SC-20725,SG01,C09,S02,R02
LR-16915,SG01,C317,S19,R01
CB-12415,SG01,C02,S02,R02
RD-19900,SG01,C235,S05,R02
NC-18340,SG01,C13,S06,R03
JK-15730,SG01,C468,S11,R03
DO-13645,SG01,C200,S03,R01
MG-18145,SG01,C244,S06,R03
LH-17155,SG01,C50,S02,R02
BD-11320,SG01,C67,S13,R03
SC-20575,SG01,C101,S03,R01
TN-21040,SG03,C112,S11,R03
ZC-21910,SG01,C21,S16,R04
NB-18655,SG02,C21,S16,R04
KH-16330,SG02,C493,S22,R02
MN-17935,SG01,C21,S16,R04
MY-18295,SG02,C23,S11,R03
CS-11950,SG01,C21,S16,R04
MC-17845,SG01,C423,S05,R02
SC-20050,SG03,C494,S02,R02
SP-20650,SG02,C23,S11,R03
PR-18880,SG01,C68,S03,R01
BM-11575,SG02,C02,S02,R02
KC-16255,SG02,C21,S16,R04
SG-20470,SG01,C119,S33,R01
TB-21520,SG01,C21,S16,R04
DV-13045,SG02,C109,S03,R01
SC-20020,SG01,C13,S06,R03
JB-15400,SG02,C159,S07,R03
GH-14425,SG01,C495,S02,R02
MG-17650,SG03,C81,S25,R04
RD-19660,SG03,C11,S10,R04
SN-20560,SG03,C09,S02,R02
AH-10690,SG02,C67,S13,R03
MZ-17335,SG03,C43,S17,R02
AR-10345,SG02,C11,S10,R04
JF-15295,SG01,C02,S02,R02
DS-13180,SG02,C11,S10,R04
BP-11095,SG02,C101,S03,R01
TG-21310,SG01,C254,S04,R01
BT-11395,SG02,C496,S42,R03
JF-15190,SG01,C86,S02,R02
MK-17905,SG02,C71,S02,R02
GG-14650,SG02,C42,S11,R03
MC-18130,SG02,C05,S05,R02
ML-18265,SG01,C116,S04,R01
AG-10270,SG01,C156,S09,R03
TT-21070,SG01,C347,S19,R01
LT-16765,SG01,C55,S25,R04
DD-13570,SG01,C02,S02,R02
DM-12955,SG02,C55,S25,R04
ME-17725,SG01,C23,S11,R03
TR-21325,SG01,C05,S05,R02
CB-12535,SG02,C492,S02,R02
ML-17410,SG01,C23,S11,R03
JG-15310,SG02,C02,S02,R02
JS-15880,SG01,C168,S25,R04
AG-10270,SG01,C21,S16,R04
MG-17890,SG03,C242,S22,R02
SC-20770,SG02,C11,S10,R04
BS-11755,SG01,C11,S10,R04
LC-17140,SG01,C13,S06,R03
MH-17440,SG02,C26,S36,R01
RD-19720,SG01,C43,S17,R02
BP-11095,SG02,C476,S02,R02
BF-11020,SG02,C05,S05,R02
CP-12085,SG02,C387,S05,R02
JL-15235,SG01,C02,S02,R02
JG-15805,SG02,C71,S02,R02
VP-21760,SG02,C181,S06,R03
RD-19810,SG03,C23,S11,R03
MH-18025,SG01,C290,S19,R01
SJ-20125,SG03,C13,S06,R03
FM-14380,SG01,C349,S11,R03
KH-16360,SG01,C23,S11,R03
LL-16840,SG01,C142,S18,R01
AR-10540,SG01,C02,S02,R02
NP-18670,SG01,C05,S05,R02
LP-17095,SG01,C356,S02,R02
AH-10690,SG02,C02,S02,R02
TB-21190,SG03,C02,S02,R02
AA-10315,SG01,C21,S16,R04
AC-10615,SG02,C11,S10,R04
EM-14140,SG03,C428,S08,R02
QJ-19255,SG02,C23,S11,R03
ME-17320,SG03,C01,S01,R01
LB-16795,SG03,C102,S02,R02
JP-16135,SG03,C21,S16,R04
EB-13705,SG02,C11,S10,R04
CS-12400,SG03,C403,S47,R03
PM-19135,SG03,C19,S39,R04
AA-10645,SG01,C71,S02,R02
CM-12190,SG01,C457,S16,R04
CC-12475,SG01,C13,S06,R03
TC-21295,SG01,C224,S02,R02
TB-21400,SG01,C02,S02,R02
JK-15325,SG02,C497,S31,R04
BW-11200,SG01,C243,S11,R03
SH-20395,SG01,C09,S02,R02
JL-15835,SG01,C39,S25,R04
JL-15835,SG01,C103,S01,R01
MD-17350,SG01,C153,S25,R04
CL-12565,SG01,C346,S22,R02
RA-19885,SG02,C09,S02,R02
LC-16885,SG01,C498,S23,R02
SW-20245,SG01,C203,S04,R01
MV-17485,SG01,C13,S06,R03
GT-14710,SG01,C09,S02,R02
BS-11380,SG02,C61,S23,R02
CM-12715,SG02,C115,S06,R03
EM-13825,SG02,C13,S06,R03
KH-16330,SG02,C21,S16,R04
AF-10885,SG01,C11,S10,R04
JR-16210,SG02,C39,S15,R03
DL-12925,SG01,C86,S16,R04
BD-11605,SG01,C153,S10,R04
RB-19570,SG01,C23,S11,R03
RB-19795,SG03,C61,S23,R02
TB-21250,SG01,C05,S05,R02
KN-16390,SG02,C13,S06,R03
FH-14275,SG02,C312,S18,R01
YS-21880,SG02,C02,S02,R02
SW-20755,SG02,C05,S05,R02
PN-18775,SG03,C156,S09,R03
AT-10735,SG01,C74,S31,R04
EJ-13720,SG01,C11,S10,R04
DM-13345,SG02,C21,S16,R04
KH-16690,SG02,C25,S18,R01
MB-18085,SG01,C44,S02,R02
DK-12895,SG01,C180,S11,R03
CV-12295,SG01,C67,S13,R03
JA-15970,SG01,C25,S22,R02
TH-21115,SG02,C206,S35,R04
BS-11665,SG01,C23,S11,R03
SA-20830,SG01,C430,S02,R02
BH-11710,SG01,C496,S42,R03
SC-20380,SG01,C21,S16,R04
RF-19345,SG02,C334,S03,R01
CM-12235,SG01,C233,S16,R04
JM-15655,SG02,C02,S02,R02
RB-19435,SG01,C02,S02,R02
SS-20515,SG03,C47,S14,R04
NM-18445,SG03,C67,S13,R03
EM-14095,SG02,C43,S17,R02
MP-17470,SG03,C181,S06,R03
KH-16360,SG01,C104,S01,R01
DB-13555,SG02,C47,S14,R04
LB-16795,SG03,C207,S23,R02
CA-11965,SG02,C02,S02,R02
DL-12925,SG01,C203,S04,R01
FC-14335,SG02,C09,S02,R02
DB-13120,SG02,C293,S25,R04
CK-12205,SG01,C62,S06,R03
FW-14395,SG02,C115,S20,R01
JM-15865,SG01,C99,S34,R02
PS-18970,SG03,C02,S02,R02
TC-21475,SG03,C81,S25,R04
CV-12805,SG02,C10,S09,R03
VS-21820,SG01,C115,S06,R03
SC-20575,SG01,C02,S02,R02
SG-20605,SG01,C154,S04,R01
NB-18580,SG02,C152,S29,R01
DR-12940,SG03,C206,S35,R04
MA-17560,SG03,C232,S32,R04
TS-21655,SG01,C278,S02,R02
JG-15115,SG01,C36,S04,R01
KM-16375,SG03,C206,S35,R04
SD-20485,SG03,C298,S13,R03
TT-21070,SG01,C31,S16,R04
BB-11545,SG02,C26,S13,R03
RS-19420,SG02,C245,S18,R01
AI-10855,SG01,C72,S02,R02
AH-10120,SG03,C13,S06,R03
BF-11170,SG03,C105,S32,R04
AA-10480,SG01,C67,S13,R03
SV-20815,SG02,C12,S08,R02
JL-15850,SG01,C124,S17,R02
JM-15250,SG01,C116,S04,R01
JB-15925,SG01,C02,S02,R02
PB-19105,SG01,C11,S10,R04
SP-20620,SG02,C78,S23,R02
BG-11695,SG02,C21,S16,R04
JO-15550,SG03,C09,S02,R02
AR-10345,SG02,C90,S06,R03
TS-21505,SG01,C139,S25,R04
GA-14515,SG01,C237,S06,R03
TN-21040,SG03,C316,S03,R01
PA-19060,SG03,C62,S06,R03
JD-15790,SG01,C13,S06,R03
MN-17935,SG01,C25,S25,R04
GM-14500,SG01,C05,S05,R02
DG-13300,SG02,C05,S05,R02
AG-10330,SG01,C36,S04,R01
JF-15355,SG01,C249,S40,R04
SC-20680,SG03,C09,S02,R02
CM-11935,SG01,C94,S17,R02
KT-16480,SG01,C02,S02,R02
CP-12340,SG02,C417,S30,R04
EK-13795,SG03,C23,S11,R03
CW-11905,SG03,C86,S16,R04
KH-16510,SG01,C82,S18,R01
AB-10600,SG02,C109,S04,R01
AH-10075,SG02,C39,S25,R04
CK-12595,SG01,C36,S04,R01
SP-20620,SG02,C199,S16,R04
JP-15460,SG02,C13,S06,R03
BG-11035,SG01,C27,S19,R01
CC-12550,SG01,C244,S06,R03
SL-20155,SG03,C128,S22,R02
FO-14305,SG01,C39,S33,R01
BB-11545,SG02,C30,S40,R04
DO-13435,SG01,C33,S22,R02
LB-16735,SG01,C316,S03,R01
