product_id,product_name
OFF-ST-10003994,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops"
FUR-CH-10001545,Hewlett-Packard 300S Scientific Calculator
FUR-FU-10004245,Avery 495
OFF-EN-10002592,iOttie HLCRIO102 Car Mount
OFF-AR-10000914,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink"
OFF-LA-10003498,Eldon 500 Class Desk Accessories
TEC-MA-10003329,EcoTones Memo Sheets
FUR-FU-10000747,Xerox 1906
TEC-PH-10004100,Texas Instruments TI-34 Scientific Calculator
OFF-ST-10000636,Standard Line “While You Were Out” Hardbound Telephone Message Book
TEC-PH-10003174,Kingston Digital DataTraveler 64GB USB 2.0
OFF-PA-10001497,GBC VeloBinder Strips
OFF-PA-10001952,Xerox 1963
OFF-SU-10004661,Logitech Z-906 Speaker sys - home theater - 5.1-CH
OFF-PA-10001826,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black"
TEC-MA-10001031,Luxo Adjustable Task Clamp Lamp
TEC-MA-10003176,Unpadded Memo Slips
TEC-AC-10002647,Barrel Sharpener
TEC-PH-10002114,Acco Glide Clips
OFF-PA-10001593,"Bush Cubix Conference Tables, Fully Assembled"
TEC-AC-10004803,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"
OFF-PA-10001801,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting
TEC-PH-10000127,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"
OFF-AP-10001564,Xerox 20
TEC-AC-10004595,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax"
FUR-FU-10002874,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"
FUR-FU-10003489,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5
TEC-MA-10002073,"Iris 3-Drawer Stacking Bin, Black"
TEC-PH-10004006,Panasonic Business Telephones KX-T7736
OFF-BI-10000279,Hunt Boston Vacuum Mount KS Pencil Sharpener
OFF-PA-10000300,Portfile Personal File Boxes
OFF-BI-10004308,"Belkin 19"" Center-Weighted Shelf, Gray"
TEC-PH-10004080,Hon Comfortask Task/Swivel Chairs
OFF-PA-10001260,"Career Cubicle Clock, 8 1/4"", Black"
OFF-ST-10004946,"Peel & Seel Recycled Catalog Envelopes, Brown"
OFF-PA-10002109,Boston 16765 Mini Stand Up Battery Pencil Sharpener
TEC-MA-10004255,Avery 475
FUR-FU-10003095,"Vtech AT&T CL2940 Corded Speakerphone, Black"
FUR-FU-10000820,Tenex B1-RE Series Chair Mats for Low Pile Carpets
TEC-MA-10002930,Griffin GC17055 Auxiliary Audio Cable
OFF-PA-10003205,Rogers Profile Extra Capacity Storage Tub
OFF-LA-10002368,RCA ViSYS 25825 Wireless digital phone
TEC-MA-10003230,Xerox 1914
OFF-PA-10000295,Xerox 1902
OFF-SU-10004884,Acme Titanium Bonded Scissors
FUR-FU-10002240,Ibico Recycled Linen-Style Covers
FUR-FU-10001057,Xerox 207
FUR-CH-10002073,Socket Bluetooth Cordless Hand Scanner (CHS)
OFF-AP-10003278,Okidata B400 Printer
TEC-PH-10002070,"Logitech Wireless Boombox Speaker - portable - wireless, wired"
FUR-FU-10000277,Xiaomi Mi3
TEC-AC-10004420,Xerox 1947
TEC-PH-10004094,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive
TEC-MA-10002790,Xerox 193
OFF-AP-10001634,iOttie XL Car Mount
OFF-PA-10001837,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup
OFF-AR-10003896,First Data TMFD35 PIN Pad
OFF-BI-10002897,Ultra Commercial Grade Dual Valve Door Closer
OFF-PA-10001243,Contemporary Borderless Frame
FUR-FU-10003806,"3D Systems Cube Printer, 2nd Generation, White"
TEC-MA-10000904,Panasonic KX - TS880B Telephone
OFF-LA-10002473,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders"
FUR-FU-10003374,Xerox 1936
TEC-MA-10001856,Avery Legal 4-Ring Binder
OFF-ST-10003641,Avaya 5410 Digital phone
OFF-AR-10004707,"TOPS Money Receipt Book, Consecutively Numbered in Red,"
TEC-MA-10004086,Desktop 3-Pocket Hot File
TEC-MA-10001695,Wirebound Voice Message Log Book
FUR-FU-10002506,Konica Minolta magicolor 1690MF Multifunction Printer
TEC-AC-10004518,"Linden 12"" Wall Clock With Oak Frame"
OFF-AP-10000027,Tensor Brushed Steel Torchiere Floor Lamp
OFF-PA-10002558,Ricoh - Ink Collector Unit for GX3000 Series Printers
TEC-AC-10000926,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper"
OFF-PA-10001846,Avery 479
TEC-MA-10003673,Okidata C610n Printer
FUR-BO-10001567,Xerox 229
FUR-FU-10001379,Acme Galleria Hot Forged Steel Scissors with Colored Handles
TEC-MA-10000984,Nu-Dell EZ-Mount Plastic Wall Frames
OFF-AR-10000937,Tensor Track Tree Floor Lamp
FUR-FU-10002030,Hon Olson Stacker Chairs
OFF-FA-10000254,Belkin 7-Outlet SurgeMaster Home Series
OFF-AP-10004136,Griffin GC36547 PowerJolt SE Lightning Charger
TEC-AC-10002370,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting
OFF-AR-10003986,Cherry 142-key Programmable Keyboard
OFF-SU-10004290,Motorola L703CM
TEC-MA-10004552,NeatDesk Desktop Scanner & Digital Filing System
OFF-PA-10000312,Hoover Commercial Lightweight Upright Vacuum
OFF-PA-10001001,Xerox 1976
OFF-PA-10001583,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors"
TEC-MA-10002694,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2"""
TEC-MA-10004626,Xerox 1983
TEC-PH-10004241,"Tenex Chairmat w/ Average Lip, 45"" x 53"""
OFF-SU-10003936,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner"
TEC-MA-10003337,Avery 484
OFF-PA-10000210,Electrix Fluorescent Magnifier Lamps & Weighted Base
OFF-AR-10003477,Okidata C610n Printer
FUR-CH-10002317,Space Solutions Industrial Galvanized Steel Shelving.
OFF-LA-10004677,Staples in misc. colors
FUR-CH-10002780,Plantronics Single Ear Headset
OFF-EN-10001535,Zebra GK420t Direct Thermal/Thermal Transfer Printer
TEC-MA-10003493,"Tensor ""Hersey Kiss"" Styled Floor Lamp"
TEC-AC-10002380,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive
TEC-PH-10002817,Hoover Commercial SteamVac
TEC-MA-10003589,Xerox 1938
OFF-AP-10003099,NETGEAR RangeMax WNR1000 Wireless Router
TEC-PH-10002645,Xerox 1899
OFF-ST-10001627,Hewlett-Packard Desktjet 6988DT Refurbished Printer
